date,open,high,low,close,volume,volume.1,market_sentiment,news_sentiment
2024-12-09 18:30:00,98146.94,98276.73,97816.36,98096.43,1645,0,,
2024-12-09 18:35:00,98095.93,98171.62,97760.51,97865.61,1734,0,,
2024-12-09 18:40:00,97865.61,98171.92,97865.5,98120.34,1670,0,,
2024-12-09 18:45:00,98141.55,98197.21,97914.88,98091.24,1304,0,,
2024-12-09 18:50:00,98090.92,98136.02,97825.83,97933.23,1369,0,,
2024-12-09 18:55:00,97937.23,97991.87,97757.57,97789.96,1013,0,,
2024-12-09 19:00:00,97776.8,98142.51,97629.83,98021.29,1129,0,,
2024-12-09 19:05:00,98021.29,98234.76,97936.89,98223.53,1549,0,,
2024-12-09 19:10:00,98223.53,98248.07,98064.58,98208.39,1921,0,,
2024-12-09 19:15:00,98211.88,98211.88,97818.29,97953.26,1496,0,,
2024-12-09 19:20:00,97952.45,97963.87,97738.87,97802.76,1407,0,,
2024-12-09 19:25:00,97798.01,97904.93,97661.17,97772.71,1563,0,,
2024-12-09 19:30:00,97772.21,97920.58,97655.88,97709.12,1924,0,,
2024-12-09 19:35:00,97707.87,97751.09,97471.15,97593.64,2088,0,,
2024-12-09 19:40:00,97593.44,97752.88,97527.8,97581.91,2024,0,,
2024-12-09 19:45:00,97590.42,97602.46,97448.76,97541.46,1479,0,,
2024-12-09 19:50:00,97541.46,97800.46,97506.43,97675.11,1821,0,,
2024-12-09 19:55:00,97675.93,97750.09,97228.34,97277.4,1196,0,,
2024-12-09 20:00:00,97274.21,97576.06,97266.35,97364.55,1472,0,,
2024-12-09 20:05:00,97364.55,97648.73,97333.35,97618.62,1915,0,,
2024-12-09 20:10:00,97618.8,97866.79,97589.54,97797.16,2035,0,,
2024-12-09 20:15:00,97801.24,98161.97,97750.46,98059.64,1855,0,,
2024-12-09 20:20:00,98076.74,98253.47,97983.5,98205.08,1431,0,,
2024-12-09 20:25:00,98213.6,98291.18,98179.64,98235.15,913,0,,
2024-12-09 20:30:00,98237.07,98254.95,98021.41,98034.64,946,0,,
2024-12-09 20:35:00,98037.39,98037.39,97827.16,97838.44,910,0,,
2024-12-09 20:40:00,97843.44,97953.57,97813.85,97920.46,892,0,,
2024-12-09 20:45:00,97924.72,98145.59,97908.11,98035.55,989,0,,
2024-12-09 20:50:00,98037.55,98152.21,97972.11,97995.75,1119,0,,
2024-12-09 20:55:00,97985.99,98115.84,97688.96,97723.96,1091,0,,
2024-12-09 21:00:00,97719.37,97719.39,97316.22,97448.44,1040,0,,
2024-12-09 21:05:00,97448.44,97496.98,97337.32,97371.41,1508,0,,
2024-12-09 21:10:00,97375.04,97437.7,97291.48,97324.41,1282,0,,
2024-12-09 21:15:00,97324.41,97584.59,97285.81,97450.82,1546,0,,
2024-12-09 21:20:00,97450.82,97654.84,97442.32,97484.0,1650,0,,
2024-12-09 21:25:00,97499.74,97644.67,97374.37,97568.02,1719,0,,
2024-12-09 21:30:00,97568.02,97609.84,97365.42,97375.53,1836,0,,
2024-12-09 21:35:00,97375.53,97411.99,97117.45,97163.61,1230,0,,
2024-12-09 21:40:00,97155.61,97192.25,96985.24,97087.03,926,0,,
2024-12-09 21:45:00,97085.28,97170.73,96953.69,97149.11,1648,0,,
2024-12-09 21:50:00,97149.11,97294.85,96894.11,96939.61,1294,0,,
2024-12-09 21:55:00,96936.86,97080.72,96884.06,97008.3,1271,0,,
2024-12-09 22:00:00,97008.21,97212.33,96846.86,97205.51,1235,0,,
2024-12-09 22:05:00,97206.51,97268.22,96912.96,96941.2,545,0,,
2024-12-09 22:10:00,96903.7,96994.02,96860.1,96907.36,899,0,,
2024-12-09 22:15:00,96908.36,97097.86,96835.4,97000.76,1441,0,,
2024-12-09 22:20:00,97001.26,97155.12,96745.47,96788.66,860,0,,
2024-12-09 22:25:00,96790.66,96817.33,96475.37,96527.0,939,0,,
2024-12-09 22:30:00,96534.85,97088.41,96533.43,96852.2,1058,0,,
2024-12-09 22:35:00,96852.7,96911.2,96579.98,96606.95,606,0,,
2024-12-09 22:40:00,96606.95,97025.4,96606.95,96870.44,896,0,,
2024-12-09 22:45:00,96865.18,96880.2,96391.76,96405.73,827,0,,
2024-12-09 22:50:00,96425.28,96644.55,96093.91,96493.48,1312,0,,
2024-12-09 22:55:00,96496.85,96587.44,96087.97,96206.12,1220,0,,
2024-12-09 23:00:00,96204.85,96349.91,94721.19,94860.04,1603,0,,
2024-12-09 23:05:00,94860.04,96410.53,94082.84,96331.01,1829,0,,
2024-12-09 23:10:00,96331.01,96666.75,96116.45,96649.68,1762,0,,
2024-12-09 23:15:00,96643.64,97266.98,96618.4,96935.38,1748,0,,
2024-12-09 23:20:00,96935.38,97159.81,96542.42,97046.05,1812,0,,
2024-12-09 23:25:00,97044.55,97122.6,96754.46,96833.42,1753,0,,
2024-12-09 23:30:00,96833.42,97301.05,96742.09,97287.88,1593,0,,
2024-12-09 23:35:00,97287.88,97517.35,97114.82,97486.46,1190,0,,
2024-12-09 23:40:00,97510.0,97612.7,97012.03,97064.87,1178,0,,
2024-12-09 23:45:00,97059.03,97113.52,96813.96,96900.51,1105,0,,
2024-12-09 23:50:00,96896.01,97260.63,96825.75,97257.93,1288,0,,
2024-12-09 23:55:00,97262.09,97421.73,96938.66,96963.68,1360,0,,
2024-12-10 00:05:00,96999.07,97065.02,96698.69,96953.47,1858,0,,
2024-12-10 00:10:00,96953.47,97157.2,96851.86,96955.84,1654,0,,
2024-12-10 00:15:00,96949.97,97067.39,96320.44,96639.9,1703,0,,
2024-12-10 00:20:00,96639.9,96698.91,94699.71,96538.95,1528,0,,
2024-12-10 00:25:00,96521.19,97158.43,96292.24,97146.72,1553,0,,
2024-12-10 00:30:00,97137.47,97447.0,97008.27,97162.43,1195,0,,
2024-12-10 00:35:00,97161.97,97161.97,96268.1,96347.78,1418,0,,
2024-12-10 00:40:00,96347.78,96694.43,96191.77,96472.57,1169,0,,
2024-12-10 00:45:00,96472.82,97146.51,96472.82,97117.33,1241,0,,
2024-12-10 00:50:00,97117.33,97177.39,96710.29,97117.67,1166,0,,
2024-12-10 00:55:00,97107.79,97131.22,96905.05,97002.09,1054,0,,
2024-12-10 01:00:00,97000.84,97013.37,96716.4,96778.48,1302,0,,
2024-12-10 01:05:00,96778.48,97343.1,96734.74,97286.06,1315,0,,
2024-12-10 01:10:00,97286.06,97602.44,97270.81,97326.65,1579,0,,
2024-12-10 01:15:00,97326.65,97556.83,97232.12,97381.37,1810,0,,
2024-12-10 01:20:00,97384.87,97410.53,97180.15,97236.62,1703,0,,
2024-12-10 01:25:00,97236.62,97519.42,97189.16,97450.2,1219,0,,
2024-12-10 01:30:00,97450.2,97529.51,97273.29,97331.08,1457,0,,
2024-12-10 01:35:00,97323.04,97379.74,97218.26,97300.5,1461,0,,
2024-12-10 01:40:00,97303.2,97524.99,97272.04,97473.21,1376,0,,
2024-12-10 01:45:00,97473.71,97544.18,97326.14,97431.13,1356,0,,
2024-12-10 01:50:00,97431.13,97501.68,97317.36,97486.99,1379,0,,
2024-12-10 01:55:00,97493.99,97548.94,97354.5,97367.5,1058,0,,
2024-12-10 02:00:00,97363.5,97378.96,97041.62,97088.36,1662,0,,
2024-12-10 02:05:00,97088.36,97231.05,97028.96,97048.99,1416,0,,
2024-12-10 02:10:00,97048.99,97312.7,97009.25,97308.75,1404,0,,
2024-12-10 02:15:00,97309.75,97496.69,97168.56,97458.52,1551,0,,
2024-12-10 02:20:00,97458.52,97565.94,97361.51,97537.95,1396,0,,
2024-12-10 02:25:00,97558.5,97646.24,97497.63,97606.6,621,0,,
2024-12-10 02:30:00,97616.96,98001.29,97501.28,98000.23,1142,0,,
2024-12-10 02:35:00,98000.71,98271.16,97915.5,98088.92,878,0,,
2024-12-10 02:40:00,98100.24,98100.24,97773.96,97963.97,971,0,,
2024-12-10 02:45:00,97962.97,98140.51,97804.9,98062.88,1608,0,,
2024-12-10 02:50:00,98062.88,98103.35,97933.59,97989.63,1564,0,,
2024-12-10 02:55:00,98002.16,98003.66,97770.08,97933.37,1283,0,,
2024-12-10 03:00:00,97921.94,98012.68,97806.06,97869.92,1322,0,,
2024-12-10 03:05:00,97869.92,98050.02,97729.36,97915.13,1534,0,,
2024-12-10 03:10:00,97917.37,97963.28,97677.25,97711.39,1425,0,,
2024-12-10 03:15:00,97710.89,97980.96,97657.24,97864.32,1393,0,,
2024-12-10 03:20:00,97864.32,98091.38,97845.52,98058.06,1507,0,,
2024-12-10 03:25:00,98045.19,98153.65,97898.65,98073.69,1665,0,,
2024-12-10 03:30:00,98066.86,98115.98,97736.59,97773.45,1586,0,,
2024-12-10 03:35:00,97764.12,97820.03,97572.24,97617.5,1265,0,,
2024-12-10 03:40:00,97617.51,97939.87,97605.92,97881.18,1332,0,,
2024-12-10 03:45:00,97881.18,98064.03,97844.44,97911.73,1504,0,,
2024-12-10 03:50:00,97911.73,98099.05,97911.73,98009.36,1268,0,,
2024-12-10 03:55:00,98009.36,98069.84,97945.29,98048.22,1174,0,,
2024-12-10 04:00:00,98047.37,98066.26,97780.09,97854.5,1065,0,,
2024-12-10 04:05:00,97854.25,97888.02,97731.69,97772.8,1086,0,,
2024-12-10 04:10:00,97772.41,97932.69,97769.09,97890.98,1441,0,,
2024-12-10 04:15:00,97886.71,98026.19,97730.4,97730.4,1384,0,,
2024-12-10 04:20:00,97730.4,97811.97,97556.88,97577.69,1662,0,,
2024-12-10 04:25:00,97577.69,97673.87,97408.85,97499.06,1612,0,,
2024-12-10 04:30:00,97504.06,97530.33,97207.61,97342.28,1404,0,,
2024-12-10 04:35:00,97344.99,97534.77,97241.09,97343.85,1490,0,,
2024-12-10 04:40:00,97343.85,97491.81,97265.16,97480.61,1388,0,,
2024-12-10 04:45:00,97479.07,97840.49,97479.07,97608.71,1013,0,,
2024-12-10 04:50:00,97608.71,97645.71,97327.89,97341.25,1097,0,,
2024-12-10 04:55:00,97344.93,97433.15,96688.81,96745.79,1507,0,,
2024-12-10 05:00:00,96745.79,97019.25,96675.13,96805.5,1867,0,,
2024-12-10 05:05:00,96805.5,96920.63,96319.7,96355.37,1721,0,,
2024-12-10 05:10:00,96351.36,96570.31,96091.11,96138.75,1756,0,,
2024-12-10 05:15:00,96144.5,96640.12,96137.62,96242.11,2041,0,,
2024-12-10 05:20:00,96241.94,96369.76,95797.6,95843.14,1927,0,,
2024-12-10 05:25:00,95862.83,96127.23,95622.49,96011.04,1832,0,,
2024-12-10 05:30:00,96011.04,96345.3,95806.61,96336.92,1738,0,,
2024-12-10 05:35:00,96336.92,96341.27,95979.88,96257.48,1792,0,,
2024-12-10 05:40:00,96258.98,96711.26,96249.23,96676.93,1609,0,,
2024-12-10 05:45:00,96688.01,96989.38,96572.43,96893.8,1328,0,,
2024-12-10 05:50:00,96903.81,97049.33,96816.14,96991.96,1231,0,,
2024-12-10 05:55:00,96989.11,97048.79,96772.14,97027.85,1176,0,,
2024-12-10 06:00:00,97025.03,97028.1,96632.31,96645.72,1372,0,,
2024-12-10 06:05:00,96647.72,96729.99,96512.23,96648.89,1361,0,,
2024-12-10 06:10:00,96639.49,96643.09,96377.68,96443.94,1730,0,,
2024-12-10 06:15:00,96434.89,96463.44,95991.39,96178.71,1560,0,,
2024-12-10 06:20:00,96185.95,96625.01,96121.79,96428.72,1617,0,,
2024-12-10 06:25:00,96428.72,96655.87,96396.49,96527.5,1840,0,,
2024-12-10 06:30:00,96544.12,96727.78,96415.77,96666.8,1645,0,,
2024-12-10 06:35:00,96659.02,96986.09,96646.74,96973.99,1299,0,,
2024-12-10 06:40:00,96974.59,97198.04,96893.42,97092.05,1315,0,,
2024-12-10 06:45:00,97101.2,97123.35,96767.07,96816.45,1338,0,,
2024-12-10 06:50:00,96816.45,97112.69,96747.15,96987.11,1266,0,,
2024-12-10 06:55:00,96989.86,97129.54,96963.3,97104.65,1358,0,,
2024-12-10 07:00:00,97104.65,97136.79,96722.6,96910.76,1299,0,,
2024-12-10 07:05:00,96905.06,96955.2,96808.83,96903.93,1239,0,,
2024-12-10 07:10:00,96903.93,96988.04,96720.74,96888.1,1403,0,,
2024-12-10 07:15:00,96887.6,96912.35,96687.11,96712.29,1317,0,,
2024-12-10 07:20:00,96700.97,96781.38,96649.37,96743.48,1071,0,,
2024-12-10 07:25:00,96753.73,96755.48,96571.0,96665.7,1133,0,,
2024-12-10 07:30:00,96660.2,96847.44,96601.38,96825.31,1273,0,,
2024-12-10 07:35:00,96825.06,96975.88,96782.86,96883.52,1383,0,,
2024-12-10 07:40:00,96883.52,96928.19,96673.25,96786.6,1509,0,,
2024-12-10 07:45:00,96786.6,96971.48,96704.33,96943.5,1564,0,,
2024-12-10 07:50:00,96943.5,97095.0,96929.9,97063.5,1098,0,,
2024-12-10 07:55:00,97063.25,97075.4,96924.2,97006.74,994,0,,
2024-12-10 08:00:00,97006.57,97077.76,96853.26,96903.89,1282,0,,
2024-12-10 08:05:00,96904.14,97168.58,96898.24,97168.58,1210,0,,
2024-12-10 08:10:00,97166.12,97182.14,97061.06,97081.56,1023,0,,
2024-12-10 08:15:00,97085.17,97131.69,96996.49,97079.5,1195,0,,
2024-12-10 08:20:00,97079.5,97198.18,96997.46,97052.99,1359,0,,
2024-12-10 08:25:00,97052.99,97340.53,97026.26,97295.08,1285,0,,
2024-12-10 08:30:00,97306.92,97385.66,97251.68,97382.9,859,0,,
2024-12-10 08:35:00,97382.89,97427.1,97226.69,97249.69,954,0,,
2024-12-10 08:40:00,97249.19,97320.45,97172.8,97224.62,733,0,,
2024-12-10 08:45:00,97224.62,97431.37,97195.3,97360.13,997,0,,
2024-12-10 08:50:00,97364.89,97456.69,97328.89,97426.14,894,0,,
2024-12-10 08:55:00,97429.99,97592.48,97408.5,97545.35,820,0,,
2024-12-10 09:00:00,97545.35,97580.31,97323.34,97369.83,1137,0,,
2024-12-10 09:05:00,97364.95,97401.34,97244.8,97333.54,1232,0,,
2024-12-10 09:10:00,97331.79,97376.11,97154.38,97177.63,1397,0,,
2024-12-10 09:15:00,97177.63,97238.41,97165.38,97216.56,1202,0,,
2024-12-10 09:20:00,97216.56,97268.16,97070.17,97129.47,1296,0,,
2024-12-10 09:25:00,97129.22,97170.62,97053.14,97075.91,1209,0,,
2024-12-10 09:30:00,97075.91,97161.08,97041.9,97063.41,1241,0,,
2024-12-10 09:35:00,97061.41,97070.56,96941.48,96971.26,1569,0,,
2024-12-10 09:40:00,96970.51,97098.49,96965.01,97086.4,1191,0,,
2024-12-10 09:45:00,97090.07,97274.25,97090.07,97206.41,1362,0,,
2024-12-10 09:50:00,97206.16,97269.9,97141.46,97196.41,992,0,,
2024-12-10 09:55:00,97195.2,97240.61,97163.72,97235.23,1127,0,,
2024-12-10 10:00:00,97235.23,97300.56,97122.6,97200.8,1450,0,,
2024-12-10 10:05:00,97200.82,97269.67,97081.09,97108.15,1286,0,,
2024-12-10 10:10:00,97096.85,97120.53,97005.03,97066.07,1253,0,,
2024-12-10 10:15:00,97057.41,97154.23,96980.34,97030.47,1341,0,,
2024-12-10 10:20:00,97034.1,97340.86,96973.67,97303.59,1540,0,,
2024-12-10 10:25:00,97306.76,97519.12,97221.05,97336.23,1132,0,,
2024-12-10 10:30:00,97336.54,97418.81,97246.39,97339.45,1191,0,,
2024-12-10 10:35:00,97338.26,97390.57,97239.83,97279.8,1438,0,,
2024-12-10 10:40:00,97278.18,97341.74,97213.9,97330.12,1166,0,,
2024-12-10 10:45:00,97330.12,97533.91,97320.35,97484.59,1475,0,,
2024-12-10 10:50:00,97485.96,97586.91,97405.89,97507.49,1322,0,,
2024-12-10 10:55:00,97508.27,97522.59,97405.23,97426.53,822,0,,
2024-12-10 11:00:00,97427.53,97517.19,97379.63,97425.35,1196,0,,
2024-12-10 11:05:00,97430.11,97619.15,97418.36,97496.49,1416,0,,
2024-12-10 11:10:00,97497.1,97705.41,97473.28,97700.79,1218,0,,
2024-12-10 11:15:00,97699.79,97703.43,97515.31,97634.29,1184,0,,
2024-12-10 11:20:00,97634.29,97743.88,97497.99,97521.35,1221,0,,
2024-12-10 11:25:00,97512.06,97556.7,97469.61,97483.44,1336,0,,
2024-12-10 11:30:00,97482.27,97543.34,97436.48,97454.5,1320,0,,
2024-12-10 11:35:00,97454.48,97632.57,97394.89,97450.91,1215,0,,
2024-12-10 11:40:00,97450.91,97557.76,97290.08,97290.08,1402,0,,
2024-12-10 11:45:00,97290.08,97337.99,97245.43,97271.5,1056,0,,
2024-12-10 11:50:00,97271.76,97379.59,97269.5,97347.07,770,0,,
2024-12-10 11:55:00,97342.15,97558.01,97337.15,97548.25,649,0,,
2024-12-10 12:00:00,97548.25,97795.93,97544.83,97696.44,744,0,,
2024-12-10 12:05:00,97696.91,97773.95,97608.28,97658.79,588,0,,
2024-12-10 12:10:00,97658.89,97797.89,97609.85,97764.92,671,0,,
2024-12-10 12:15:00,97757.62,97898.55,97683.61,97736.8,1027,0,,
2024-12-10 12:20:00,97739.82,97799.36,97690.03,97727.7,692,0,,
2024-12-10 12:25:00,97731.96,97774.7,97651.84,97665.5,686,0,,
2024-12-10 12:30:00,97661.04,97917.18,97656.08,97887.81,695,0,,
2024-12-10 12:35:00,97884.74,97915.48,97794.19,97877.79,717,0,,
2024-12-10 12:40:00,97877.29,97878.44,97763.24,97774.63,595,0,,
2024-12-10 12:45:00,97775.55,97825.69,97734.71,97796.26,593,0,,
2024-12-10 12:50:00,97797.79,97881.33,97742.77,97747.98,812,0,,
2024-12-10 12:55:00,97743.26,97782.18,97653.16,97729.53,1017,0,,
2024-12-10 13:00:00,97729.53,97742.73,97603.7,97690.2,1158,0,,
2024-12-10 13:05:00,97690.2,97807.56,97645.82,97760.91,1436,0,,
2024-12-10 13:10:00,97770.8,97835.88,97702.01,97730.64,1179,0,,
2024-12-10 13:15:00,97728.43,97730.58,97560.48,97593.18,1273,0,,
2024-12-10 13:20:00,97594.35,97618.73,97566.12,97594.21,1219,0,,
2024-12-10 13:25:00,97593.83,97792.45,97593.45,97744.33,817,0,,
2024-12-10 13:30:00,97744.58,97770.72,97584.07,97616.31,924,0,,
2024-12-10 13:35:00,97617.35,97697.67,97534.32,97584.05,1028,0,,
2024-12-10 13:40:00,97585.19,97636.56,97459.78,97620.82,1065,0,,
2024-12-10 13:45:00,97620.82,97777.22,97544.21,97777.22,1203,0,,
2024-12-10 13:50:00,97777.22,97990.53,97763.89,97956.48,749,0,,
2024-12-10 13:55:00,97952.9,97990.68,97767.25,97774.85,1032,0,,
2024-12-10 14:00:00,97774.85,97911.78,97753.73,97772.13,1162,0,,
2024-12-10 14:05:00,97772.38,97860.55,97711.43,97723.37,1349,0,,
2024-12-10 14:10:00,97723.37,97796.83,97548.58,97571.71,1412,0,,
2024-12-10 14:15:00,97572.21,97637.88,97336.23,97541.12,1249,0,,
2024-12-10 14:20:00,97541.12,97554.75,97395.94,97404.94,1247,0,,
2024-12-10 14:25:00,97403.44,97438.94,97250.26,97265.07,1264,0,,
2024-12-10 14:30:00,97265.07,97432.68,97240.37,97257.62,1278,0,,
2024-12-10 14:35:00,97256.12,97354.7,97059.95,97229.4,1392,0,,
2024-12-10 14:40:00,97234.94,97418.18,97003.39,97130.82,1293,0,,
2024-12-10 14:45:00,97130.82,97236.39,96867.21,97055.22,1358,0,,
2024-12-10 14:50:00,97055.22,97209.87,96914.16,97196.73,1560,0,,
2024-12-10 14:55:00,97196.73,97270.19,96982.99,97205.82,1579,0,,
2024-12-10 15:00:00,97199.32,97463.62,97155.87,97433.63,1476,0,,
2024-12-10 15:05:00,97426.83,97655.83,97269.1,97650.84,1473,0,,
2024-12-10 15:10:00,97649.76,97861.52,97528.8,97694.07,1544,0,,
2024-12-10 15:15:00,97694.07,97848.02,97571.49,97758.61,1668,0,,
2024-12-10 15:20:00,97759.86,97767.91,97537.63,97680.05,1591,0,,
2024-12-10 15:25:00,97672.36,97677.42,97503.0,97520.97,1571,0,,
2024-12-10 15:30:00,97529.38,97771.07,97518.54,97616.68,1598,0,,
2024-12-10 15:35:00,97616.68,97744.94,97534.77,97612.21,1598,0,,
2024-12-10 15:40:00,97612.21,97861.88,97540.3,97818.43,1546,0,,
2024-12-10 15:45:00,97819.75,97974.72,97733.31,97880.44,1350,0,,
2024-12-10 15:50:00,97880.44,97920.84,97723.14,97769.37,1558,0,,
2024-12-10 15:55:00,97769.37,97841.25,97670.46,97762.82,1436,0,,
2024-12-10 16:00:00,97762.26,97918.24,97725.74,97914.53,1492,0,,
2024-12-10 16:05:00,97914.53,98103.89,97889.06,97942.55,1517,0,,
2024-12-10 16:10:00,97942.55,98033.44,97646.5,97753.01,1556,0,,
2024-12-10 16:15:00,97749.77,98005.68,97694.4,97999.97,1668,0,,
2024-12-10 16:20:00,97988.54,97995.43,97894.32,97931.94,1519,0,,
2024-12-10 16:25:00,97924.49,98096.89,97856.35,98060.87,1420,0,,
2024-12-10 16:30:00,98055.61,98267.46,97741.92,97766.29,1909,0,,
2024-12-10 16:35:00,97768.79,97847.42,97137.74,97348.43,1712,0,,
2024-12-10 16:40:00,97350.93,98083.17,97241.57,98056.12,1608,0,,
2024-12-10 16:45:00,98056.12,98342.68,97875.85,98209.97,1812,0,,
2024-12-10 16:50:00,98205.66,98282.84,97636.41,97667.19,1790,0,,
2024-12-10 16:55:00,97667.19,97885.31,97461.2,97866.47,1697,0,,
2024-12-10 17:00:00,97858.47,97976.96,97566.04,97707.81,1786,0,,
2024-12-10 17:05:00,97708.81,98178.53,97673.69,97926.43,1699,0,,
2024-12-10 17:10:00,97920.25,97994.41,97509.1,97644.15,1552,0,,
2024-12-10 17:15:00,97673.87,97829.83,97546.98,97653.21,1604,0,,
2024-12-10 17:20:00,97653.21,97671.14,97300.9,97328.35,1395,0,,
2024-12-10 17:25:00,97324.21,97359.8,96833.74,96850.87,1614,0,,
2024-12-10 17:30:00,96851.65,97218.12,96591.12,97060.24,1664,0,,
2024-12-10 17:35:00,97068.45,97179.84,96404.94,96482.67,1703,0,,
2024-12-10 17:40:00,96475.94,96576.54,96217.24,96514.72,1759,0,,
2024-12-10 17:45:00,96530.66,96700.92,96099.98,96108.82,1823,0,,
2024-12-10 17:50:00,96108.82,96251.93,95688.8,95805.36,1741,0,,
2024-12-10 17:55:00,95809.36,96070.23,95659.25,95711.12,1732,0,,
2024-12-10 18:00:00,95711.12,96085.95,95321.73,95778.78,1840,0,,
2024-12-10 18:05:00,95778.72,95984.04,95521.62,95559.91,1833,0,,
2024-12-10 18:10:00,95560.16,96040.02,95325.62,95831.04,1860,0,,
2024-12-10 18:15:00,95831.04,95832.63,95271.82,95403.62,1785,0,,
2024-12-10 18:20:00,95403.62,95997.98,95291.26,95768.17,1735,0,,
2024-12-10 18:25:00,95768.17,95967.25,95415.56,95430.07,1812,0,,
2024-12-10 18:30:00,95430.07,95482.26,95005.47,95075.64,1792,0,,
2024-12-10 18:35:00,95106.62,95213.67,94787.44,94839.04,1778,0,,
2024-12-10 18:40:00,94837.54,94961.16,94529.03,94607.8,1689,0,,
2024-12-10 18:45:00,94603.32,95305.35,94531.11,95233.8,1728,0,,
2024-12-10 18:50:00,95233.8,96042.95,95176.2,95914.04,1773,0,,
2024-12-10 18:55:00,95914.04,96538.9,95891.25,96323.83,1602,0,,
2024-12-10 19:00:00,96323.83,96396.81,95412.95,95702.3,1613,0,,
2024-12-10 19:05:00,95702.3,95740.95,94788.52,95160.03,1712,0,,
2024-12-10 19:10:00,95169.7,95469.39,94912.4,95312.43,1756,0,,
2024-12-10 19:15:00,95324.45,95350.63,94696.51,94930.7,1680,0,,
2024-12-10 19:20:00,94929.83,95070.8,94712.71,94924.88,1742,0,,
2024-12-10 19:25:00,94924.88,95111.73,94566.04,94613.65,1772,0,,
2024-12-10 19:30:00,94592.95,94973.52,94568.8,94893.46,1774,0,,
2024-12-10 19:35:00,94893.46,95097.71,94591.53,94631.36,1695,0,,
2024-12-10 19:40:00,94639.61,94928.77,94357.31,94856.84,1608,0,,
2024-12-10 19:45:00,94856.84,95436.93,94820.97,95286.23,1532,0,,
2024-12-10 19:50:00,95281.23,95333.14,94739.03,94755.93,1396,0,,
2024-12-10 19:55:00,94755.93,94796.13,94490.84,94522.21,1509,0,,
2024-12-10 20:00:00,94525.21,94668.97,94364.54,94528.92,1773,0,,
2024-12-10 20:05:00,94528.92,94852.29,94328.86,94366.49,1791,0,,
2024-12-10 20:10:00,94367.48,94671.56,94256.48,94575.37,1812,0,,
2024-12-10 20:15:00,94575.37,95163.52,94556.73,95112.47,1601,0,,
2024-12-10 20:20:00,95095.56,95303.78,94914.83,95011.5,1616,0,,
2024-12-10 20:25:00,95006.74,95101.42,94757.87,95020.0,1550,0,,
2024-12-10 20:30:00,95018.5,95289.15,94920.2,95155.98,1619,0,,
2024-12-10 20:35:00,95149.81,95379.96,95104.2,95318.03,1556,0,,
2024-12-10 20:40:00,95314.78,95549.0,95151.78,95341.91,1501,0,,
2024-12-10 20:45:00,95341.91,95531.84,95203.02,95528.39,1462,0,,
2024-12-10 20:50:00,95530.1,95533.85,95122.29,95194.38,1406,0,,
2024-12-10 20:55:00,95193.38,95193.38,95017.25,95148.97,1402,0,,
2024-12-10 21:00:00,95149.02,95414.02,94984.33,95229.24,1632,0,,
2024-12-10 21:05:00,95229.24,95502.31,95200.02,95502.31,1442,0,,
2024-12-10 21:10:00,95497.81,95726.76,95437.04,95658.05,1302,0,,
2024-12-10 21:15:00,95657.8,95815.81,95472.95,95768.88,1496,0,,
2024-12-10 21:20:00,95768.88,96000.58,95763.06,95909.79,1414,0,,
2024-12-10 21:25:00,95908.63,96041.0,95800.4,95968.74,1357,0,,
2024-12-10 21:30:00,95969.55,95995.58,95756.79,95900.6,1540,0,,
2024-12-10 21:35:00,95900.6,96035.39,95792.69,96002.21,1079,0,,
2024-12-10 21:40:00,96003.96,96225.47,95924.53,96049.07,1273,0,,
2024-12-10 21:45:00,96046.48,96046.48,95629.78,95677.71,951,0,,
2024-12-10 21:50:00,95677.71,95977.0,95592.09,95966.41,1271,0,,
2024-12-10 21:55:00,95968.19,96040.89,95887.62,95887.8,1329,0,,
2024-12-10 22:00:00,95887.8,95965.29,95665.68,95714.95,1253,0,,
2024-12-10 22:05:00,95705.08,96161.55,95643.74,96153.37,1445,0,,
2024-12-10 22:10:00,96153.37,96182.72,95804.68,95989.96,1262,0,,
2024-12-10 22:15:00,95990.96,96284.19,95894.25,96238.22,1388,0,,
2024-12-10 22:20:00,96238.22,96426.62,96168.35,96384.56,1373,0,,
2024-12-10 22:25:00,96384.69,96508.25,96303.38,96504.24,973,0,,
2024-12-10 22:30:00,96504.24,96561.93,96211.53,96424.84,1415,0,,
2024-12-10 22:35:00,96424.76,96500.16,96274.83,96366.73,1458,0,,
2024-12-10 22:40:00,96366.98,96540.64,96286.58,96430.19,1294,0,,
2024-12-10 22:45:00,96428.86,96669.15,96300.29,96592.52,1081,0,,
2024-12-10 22:50:00,96589.44,96756.96,96521.64,96556.69,1301,0,,
2024-12-10 22:55:00,96557.19,96597.58,96312.06,96486.39,1247,0,,
2024-12-10 23:00:00,96488.64,96663.34,96424.49,96630.04,906,0,,
2024-12-10 23:05:00,96598.74,96798.26,96591.78,96651.82,983,0,,
2024-12-10 23:10:00,96651.72,96813.56,96513.76,96783.31,957,0,,
2024-12-10 23:15:00,96788.21,96848.75,96546.07,96584.05,1129,0,,
2024-12-10 23:20:00,96582.29,96625.07,96476.77,96591.12,817,0,,
2024-12-10 23:25:00,96586.12,97036.66,96528.31,96974.99,1143,0,,
2024-12-10 23:30:00,96974.99,97258.65,96974.99,97048.32,1300,0,,
2024-12-10 23:35:00,97048.82,97102.1,96819.69,96928.55,879,0,,
2024-12-10 23:40:00,96928.55,96955.56,96667.26,96742.34,720,0,,
