time,open,high,low,close,volume
2025-06-10 19:44:00,6028.1,6028.35,6026.6,6026.85,35
2025-06-10 19:45:00,6026.85,6028.6,6026.85,6028.1,44
2025-06-10 19:46:00,6028.1,6028.85,6027.85,6028.6,22
2025-06-10 19:47:00,6028.6,6030.1,6028.35,6029.35,22
2025-06-10 19:48:00,6029.35,6029.6,6028.6,6028.6,9
2025-06-10 19:49:00,6028.6,6028.6,6027.85,6028.35,20
2025-06-10 19:50:00,6028.6,6029.35,6028.47,6029.35,19
2025-06-10 19:51:00,6029.6,6031.35,6029.6,6030.85,38
2025-06-10 19:52:00,6030.6,6031.35,6030.35,6030.85,32
2025-06-10 19:53:00,6030.85,6031.35,6030.6,6031.1,24
2025-06-10 19:54:00,6031.1,6031.6,6030.85,6031.35,26
2025-06-10 19:55:00,6031.6,6032.1,6031.35,6031.85,30
2025-06-10 19:56:00,6031.85,6032.1,6030.35,6030.6,29
2025-06-10 19:57:00,6030.6,6031.35,6030.35,6030.85,21
2025-06-10 19:58:00,6030.85,6031.35,6030.35,6030.85,30
2025-06-10 19:59:00,6030.72,6031.22,6030.6,6030.85,15
2025-06-10 20:00:00,6030.85,6031.35,6030.35,6030.6,22
2025-06-10 20:01:00,6030.6,6030.6,6029.35,6029.35,40
2025-06-10 20:02:00,6029.35,6029.97,6027.35,6027.85,40
2025-06-10 20:03:00,6027.85,6028.35,6027.35,6028.1,37
2025-06-10 20:04:00,6028.1,6028.6,6027.85,6028.1,23
2025-06-10 20:05:00,6028.1,6028.85,6027.6,6028.35,29
2025-06-10 20:06:00,6028.6,6028.6,6026.35,6027.1,62
2025-06-10 20:07:00,6026.85,6029.1,6026.6,6029.1,45
2025-06-10 20:08:00,6029.1,6030.35,6029.1,6029.85,30
2025-06-10 20:09:00,6029.85,6030.6,6029.85,6030.1,27
2025-06-10 20:10:00,6030.1,6032.35,6030.1,6031.85,28
2025-06-10 20:11:00,6032.1,6034.35,6031.6,6033.1,36
2025-06-10 20:12:00,6033.35,6033.6,6033.1,6033.6,26
2025-06-10 20:13:00,6033.6,6035.85,6033.6,6035.35,43
2025-06-10 20:14:00,6035.35,6035.85,6033.85,6034.1,42
2025-06-10 20:15:00,6034.1,6035.1,6032.85,6033.6,47
2025-06-10 20:16:00,6033.6,6034.1,6032.1,6032.35,34
2025-06-10 20:17:00,6032.35,6032.6,6031.1,6032.1,47
2025-06-10 20:18:00,6032.1,6032.6,6031.85,6032.35,22
2025-06-10 20:19:00,6032.35,6032.6,6031.1,6031.35,21
2025-06-10 20:20:00,6031.35,6032.1,6031.1,6031.85,40
2025-06-10 20:21:00,6031.85,6033.1,6031.85,6032.6,41
2025-06-10 20:22:00,6032.6,6032.85,6032.1,6032.35,14
2025-06-10 20:23:00,6032.6,6032.6,6031.85,6031.85,21
2025-06-10 20:24:00,6031.85,6032.1,6031.1,6031.35,25
2025-06-10 20:25:00,6031.35,6031.85,6031.1,6031.6,28
2025-06-10 20:26:00,6031.6,6031.6,6028.85,6029.1,48
2025-06-10 20:27:00,6028.85,6030.1,6028.6,6028.6,41
2025-06-10 20:28:00,6028.6,6029.6,6027.6,6029.35,51
2025-06-10 20:29:00,6028.85,6029.35,6028.1,6028.35,33
2025-06-10 20:30:00,6028.35,6028.6,6026.85,6027.35,68
2025-06-10 20:31:00,6027.35,6028.35,6026.35,6027.6,46
2025-06-10 20:32:00,6027.85,6028.47,6027.85,6027.85,37
2025-06-10 20:33:00,6027.6,6028.6,6026.85,6027.35,38
2025-06-10 20:34:00,6027.35,6028.1,6026.85,6028.1,28
2025-06-10 20:35:00,6028.1,6029.35,6028.1,6029.1,27
2025-06-10 20:36:00,6028.85,6029.1,6027.35,6028.1,26
2025-06-10 20:37:00,6028.1,6028.35,6027.35,6028.1,27
2025-06-10 20:38:00,6028.1,6028.35,6027.35,6027.6,28
2025-06-10 20:39:00,6027.6,6027.85,6027.1,6027.6,24
2025-06-10 20:40:00,6027.85,6027.85,6024.85,6025.1,62
2025-06-10 20:41:00,6025.1,6027.6,6024.85,6026.85,52
2025-06-10 20:42:00,6026.85,6027.35,6026.6,6027.1,18
2025-06-10 20:43:00,6026.85,6026.85,6026.35,6026.85,21
2025-06-10 20:44:00,6026.85,6026.85,6025.35,6026.1,18
2025-06-10 20:45:00,6026.1,6026.35,6025.35,6026.35,29
2025-06-10 20:46:00,6026.1,6026.35,6024.6,6025.1,31
2025-06-10 20:47:00,6025.1,6025.35,6024.6,6024.6,18
2025-06-10 20:48:00,6024.6,6025.1,6023.85,6024.35,35
2025-06-10 20:49:00,6024.35,6024.35,6023.35,6024.35,28
2025-06-10 20:50:00,6024.6,6026.6,6024.35,6026.35,35
2025-06-10 20:51:00,6026.35,6026.35,6025.6,6025.6,25
2025-06-10 20:52:00,6025.6,6025.6,6024.35,6025.35,31
2025-06-10 20:53:00,6025.35,6026.6,6025.35,6026.1,17
2025-06-10 20:54:00,6026.1,6026.1,6024.85,6025.35,28
2025-06-10 20:55:00,6025.1,6025.85,6024.1,6024.1,32
2025-06-10 20:56:00,6024.1,6025.35,6024.1,6024.35,26
2025-06-10 20:57:00,6024.35,6024.35,6022.47,6023.1,35
2025-06-10 20:58:00,6023.1,6023.6,6022.85,6023.1,32
2025-06-10 20:59:00,6022.85,6023.35,6021.85,6022.35,30
2025-06-10 21:00:00,6022.35,6022.47,6010.1,6017.35,243
2025-06-10 21:01:00,6017.35,6017.35,6011.85,6014.6,201
2025-06-10 21:02:00,6014.35,6018.35,6012.35,6018.1,152
2025-06-10 21:03:00,6018.1,6018.35,6016.1,6018.1,109
2025-06-10 21:04:00,6018.1,6018.1,6015.1,6016.1,108
2025-06-10 21:05:00,6015.85,6016.22,6012.35,6016.1,137
2025-06-10 21:06:00,6016.1,6016.85,6014.47,6016.35,125
2025-06-10 21:07:00,6016.35,6018.85,6016.35,6018.35,86
2025-06-10 21:08:00,6018.35,6019.85,6017.35,6017.85,92
2025-06-10 21:09:00,6017.85,6019.1,6017.35,6018.6,43
2025-06-10 21:10:00,6018.85,6018.85,6016.1,6016.85,93
2025-06-10 21:11:00,6016.85,6017.1,6015.35,6015.85,56
2025-06-10 21:12:00,6015.85,6016.6,6014.85,6016.1,50
2025-06-10 21:13:00,6016.1,6016.6,6015.6,6016.22,49
2025-06-10 21:14:00,6016.1,6016.85,6015.85,6016.6,47
2025-06-10 21:15:00,6016.6,6018.1,6016.35,6017.85,77
2025-06-10 21:16:00,6017.85,6019.35,6017.6,6017.6,67
2025-06-10 21:17:00,6017.6,6018.35,6016.85,6017.6,64
2025-06-10 21:18:00,6017.6,6018.6,6017.35,6018.6,37
2025-06-10 21:19:00,6018.6,6019.6,6018.35,6018.6,36
2025-06-10 21:20:00,6018.6,6019.6,6018.35,6018.35,37
2025-06-10 21:21:00,6018.35,6018.6,6017.35,6017.85,51
2025-06-10 21:22:00,6017.85,6019.1,6016.85,6018.85,32
2025-06-10 21:23:00,6018.85,6019.1,6018.35,6018.85,29
2025-06-10 21:24:00,6018.85,6020.35,6018.85,6019.85,47
2025-06-10 21:25:00,6019.85,6019.85,6018.6,6018.6,40
2025-06-10 21:26:00,6018.6,6019.6,6018.1,6019.35,34
2025-06-10 21:27:00,6019.6,6019.85,6017.35,6017.6,27
2025-06-10 21:28:00,6017.85,6018.35,6016.1,6016.97,45
2025-06-10 21:29:00,6016.85,6018.85,6016.72,6018.35,33
2025-06-10 21:30:00,6018.1,6019.35,6018.1,6018.6,44
2025-06-10 21:31:00,6018.6,6019.85,6017.85,6019.85,28
2025-06-10 21:32:00,6019.85,6020.35,6017.6,6018.1,46
2025-06-10 21:33:00,6017.85,6018.6,6017.6,6018.1,29
2025-06-10 21:34:00,6018.1,6020.35,6018.1,6019.85,39
2025-06-10 21:35:00,6019.85,6021.6,6019.85,6021.35,44
2025-06-10 21:36:00,6021.6,6022.85,6021.35,6022.6,34
2025-06-10 21:37:00,6022.6,6023.1,6022.1,6022.35,19
2025-06-10 21:38:00,6022.6,6023.35,6022.35,6022.6,29
2025-06-10 21:39:00,6022.6,6022.85,6021.6,6021.97,34
2025-06-10 21:40:00,6021.85,6022.97,6021.85,6022.35,21
2025-06-10 21:41:00,6022.35,6022.6,6021.6,6021.6,34
2025-06-10 21:42:00,6021.35,6021.85,6021.1,6021.35,32
2025-06-10 21:43:00,6021.35,6022.85,6021.35,6022.85,30
2025-06-10 21:44:00,6022.85,6022.85,6022.1,6022.6,24
2025-06-10 21:45:00,6022.6,6022.85,6022.1,6022.72,21
2025-06-10 21:46:00,6022.85,6022.85,6022.35,6022.6,17
2025-06-10 21:47:00,6022.6,6023.6,6021.85,6023.6,18
2025-06-10 21:48:00,6023.85,6023.85,6022.85,6023.1,30
2025-06-10 21:49:00,6023.1,6023.35,6022.35,6022.85,29
2025-06-10 21:50:00,6022.85,6024.1,6022.85,6024.1,22
2025-06-10 21:51:00,6024.35,6025.35,6024.1,6025.35,24
2025-06-10 21:52:00,6025.35,6027.1,6025.35,6025.85,56
2025-06-10 21:53:00,6025.85,6027.35,6025.85,6026.97,30
2025-06-10 21:54:00,6026.85,6028.35,6026.85,6028.35,22
2025-06-10 21:55:00,6028.1,6030.1,6028.1,6028.6,47
2025-06-10 21:56:00,6028.6,6038.35,6028.35,6035.85,121
2025-06-10 21:57:00,6036.1,6036.35,6032.85,6032.85,106
2025-06-10 21:58:00,6032.85,6035.6,6032.85,6035.22,89
2025-06-10 21:59:00,6035.1,6036.35,6033.35,6033.35,89
2025-06-10 22:00:00,6033.1,6035.6,6033.1,6035.35,74
2025-06-10 22:01:00,6035.35,6036.1,6034.35,6034.6,50
2025-06-10 22:02:00,6034.72,6036.1,6034.35,6035.85,54
2025-06-10 22:03:00,6035.85,6037.6,6035.85,6036.6,53
2025-06-10 22:04:00,6036.6,6039.35,6036.6,6038.1,48
2025-06-10 22:05:00,6038.35,6043.85,6038.1,6042.85,107
2025-06-10 22:06:00,6042.6,6043.85,6040.35,6040.6,101
2025-06-10 22:07:00,6040.35,6040.85,6039.85,6040.6,56
2025-06-10 22:08:00,6040.6,6041.1,6039.35,6039.35,36
2025-06-10 22:09:00,6039.1,6040.35,6039.1,6040.1,49
2025-06-10 22:10:00,6040.35,6041.35,6039.85,6040.1,51
2025-06-10 22:11:00,6040.35,6040.35,6038.35,6039.35,53
2025-06-10 22:12:00,6039.35,6040.35,6039.35,6039.85,48
2025-06-10 22:13:00,6039.85,6040.97,6039.6,6040.1,34
2025-06-10 22:14:00,6040.1,6040.6,6037.6,6038.35,53
2025-06-10 22:15:00,6038.35,6038.85,6035.85,6036.6,73
2025-06-10 22:16:00,6036.6,6037.1,6035.1,6035.6,69
2025-06-10 22:17:00,6035.85,6036.1,6032.6,6033.6,93
2025-06-10 22:18:00,6033.35,6035.35,6032.35,6035.1,85
2025-06-10 22:19:00,6035.1,6036.1,6035.1,6035.6,63
2025-06-10 22:20:00,6035.6,6036.1,6034.35,6035.35,63
2025-06-10 22:21:00,6035.35,6037.35,6035.35,6037.1,48
2025-06-10 22:22:00,6037.1,6038.1,6036.85,6037.6,53
2025-06-10 22:23:00,6037.6,6037.6,6035.85,6036.85,54
2025-06-10 22:24:00,6037.1,6037.6,6036.35,6037.1,39
2025-06-10 22:25:00,6037.1,6037.1,6035.6,6036.6,42
2025-06-10 22:26:00,6036.85,6037.35,6036.35,6037.1,26
2025-06-10 22:27:00,6036.85,6036.85,6036.1,6036.6,36
2025-06-10 22:28:00,6036.35,6036.35,6035.6,6035.85,26
2025-06-10 22:29:00,6035.85,6036.1,6035.1,6035.6,22
2025-06-10 22:30:00,6035.85,6035.85,6033.35,6033.6,67
2025-06-10 22:31:00,6033.6,6033.6,6032.35,6032.35,52
2025-06-10 22:32:00,6032.6,6033.1,6030.85,6032.85,49
2025-06-10 22:33:00,6032.6,6034.6,6032.6,6034.6,38
2025-06-10 22:34:00,6034.35,6034.6,6033.35,6033.6,31
2025-06-10 22:35:00,6033.35,6033.6,6032.6,6032.85,28
2025-06-10 22:36:00,6032.35,6032.6,6031.1,6032.1,48
2025-06-10 22:37:00,6032.35,6032.35,6030.85,6031.1,50
2025-06-10 22:38:00,6031.1,6032.1,6030.35,6030.6,26
2025-06-10 22:39:00,6030.35,6031.22,6029.1,6031.1,59
2025-06-10 22:40:00,6031.1,6032.35,6030.6,6030.6,52
2025-06-10 22:41:00,6030.85,6031.6,6029.6,6030.1,53
2025-06-10 22:42:00,6030.1,6030.35,6025.1,6027.1,95
2025-06-10 22:43:00,6027.1,6029.35,6027.1,6029.1,55
2025-06-10 22:44:00,6029.1,6030.1,6029.1,6030.1,56
2025-06-10 22:45:00,6029.85,6030.35,6028.6,6030.1,52
2025-06-10 22:46:00,6030.1,6030.6,6028.85,6028.85,58
2025-06-10 22:47:00,6028.6,6029.85,6027.6,6029.85,51
2025-06-10 22:48:00,6030.1,6031.1,6029.35,6029.6,57
2025-06-10 22:49:00,6029.6,6029.6,6027.85,6028.35,66
2025-06-10 22:50:00,6030.85,6031.85,6027.6,6031.85,89
2025-06-10 22:51:00,6031.85,6033.1,6031.6,6031.85,71
2025-06-10 22:52:00,6031.6,6032.1,6030.1,6030.6,70
2025-06-10 22:53:00,6030.6,6031.1,6026.85,6028.6,109
2025-06-10 22:54:00,6028.6,6033.6,6027.35,6032.85,125
2025-06-10 22:55:00,6032.85,6036.6,6032.1,6036.6,118
2025-06-10 22:56:00,6036.35,6037.85,6035.85,6037.6,86
2025-06-10 22:57:00,6037.85,6039.35,6036.35,6039.1,85
2025-06-10 22:58:00,6039.35,6039.85,6037.6,6038.35,72
2025-06-10 22:59:00,6038.1,6041.85,6036.35,6039.85,135
2025-06-10 23:00:00,6039.6,6040.1,6033.85,6035.85,148
2025-06-10 23:01:00,6035.85,6037.6,6035.6,6037.1,81
2025-06-10 23:02:00,6036.85,6037.06,6035.31,6035.81,29
2025-06-10 23:03:00,6035.56,6036.31,6034.81,6034.81,40
2025-06-10 23:04:00,6035.06,6035.81,6034.81,6034.81,31
2025-06-10 23:05:00,6034.81,6035.31,6034.06,6034.81,33
2025-06-10 23:06:00,6034.81,6034.81,6034.06,6034.06,31
2025-06-10 23:07:00,6034.06,6035.06,6034.06,6034.56,19
2025-06-10 23:08:00,6034.56,6035.31,6034.56,6034.81,14
2025-06-10 23:09:00,6034.81,6035.06,6034.31,6034.81,16
2025-06-10 23:10:00,6034.81,6034.81,6033.56,6033.56,21
2025-06-10 23:11:00,6033.56,6033.81,6033.06,6033.81,14
2025-06-10 23:12:00,6034.06,6034.31,6033.56,6033.81,16
2025-06-10 23:13:00,6033.56,6033.81,6032.56,6033.31,15
2025-06-10 23:14:00,6033.31,6033.31,6032.06,6032.31,12
2025-06-10 23:15:00,6032.56,6033.31,6032.56,6033.31,10
2025-06-10 23:16:00,6033.31,6034.06,6033.31,6034.06,5
2025-06-10 23:17:00,6034.31,6034.31,6033.81,6034.06,10
2025-06-10 23:18:00,6033.93,6038.56,6033.81,6038.06,85
2025-06-10 23:19:00,6038.06,6039.31,6036.31,6036.43,40
2025-06-10 23:20:00,6036.56,6036.81,6035.68,6036.31,30
2025-06-10 23:21:00,6036.56,6037.81,6036.56,6037.56,13
2025-06-10 23:22:00,6037.31,6037.31,6036.68,6036.68,6
2025-06-10 23:23:00,6036.68,6037.06,6036.68,6036.81,4
2025-06-10 23:24:00,6036.81,6036.81,6036.06,6036.06,12
2025-06-10 23:25:00,6036.06,6036.06,6035.81,6036.06,18
2025-06-10 23:26:00,6036.18,6036.56,6036.06,6036.56,13
2025-06-10 23:27:00,6036.56,6036.56,6036.06,6036.06,6
2025-06-10 23:28:00,6036.31,6036.56,6035.81,6036.06,17
2025-06-10 23:29:00,6036.06,6036.06,6034.56,6034.81,20
2025-06-10 23:30:00,6034.81,6035.31,6034.31,6035.31,18
2025-06-10 23:31:00,6035.31,6035.31,6034.81,6035.06,5
2025-06-10 23:32:00,6035.06,6035.31,6034.81,6035.06,6
2025-06-10 23:33:00,6035.06,6035.06,6034.81,6035.06,8
2025-06-10 23:34:00,6035.06,6035.31,6035.06,6035.06,9
2025-06-10 23:35:00,6035.06,6035.56,6034.81,6035.56,13
2025-06-10 23:36:00,6035.56,6036.06,6035.56,6036.06,3
2025-06-10 23:37:00,6036.06,6036.06,6035.81,6035.81,4
2025-06-10 23:38:00,6035.81,6036.06,6035.31,6035.81,9
2025-06-10 23:39:00,6035.81,6035.93,6035.56,6035.81,5
2025-06-10 23:40:00,6035.68,6035.81,6035.06,6035.31,28
2025-06-10 23:41:00,6035.31,6035.81,6034.81,6035.56,17
2025-06-10 23:42:00,6035.81,6035.81,6035.56,6035.56,7
2025-06-10 23:43:00,6035.56,6036.06,6035.56,6035.81,13
2025-06-10 23:44:00,6035.81,6036.06,6035.56,6035.93,11
2025-06-10 23:45:00,6035.81,6036.06,6035.43,6035.43,9
2025-06-10 23:46:00,6035.56,6035.56,6035.06,6035.31,7
2025-06-10 23:47:00,6035.31,6035.56,6035.31,6035.31,8
2025-06-10 23:48:00,6035.31,6035.68,6035.06,6035.56,5
2025-06-10 23:49:00,6035.56,6035.68,6035.31,6035.31,6
2025-06-10 23:50:00,6035.06,6035.06,6034.81,6034.81,8
2025-06-10 23:51:00,6034.56,6035.81,6034.31,6035.56,13
2025-06-10 23:52:00,6035.56,6035.56,6035.06,6035.06,8
2025-06-10 23:53:00,6035.06,6035.81,6035.06,6035.56,9
2025-06-10 23:54:00,6035.56,6035.81,6035.31,6035.31,6
2025-06-10 23:55:00,6035.31,6035.81,6035.06,6035.81,15
2025-06-10 23:56:00,6035.81,6035.81,6035.56,6035.56,2
2025-06-10 23:57:00,6035.56,6035.56,6035.31,6035.56,5
2025-06-10 23:58:00,6035.56,6036.06,6035.43,6035.56,19
2025-06-10 23:59:00,6035.56,6035.56,6034.93,6035.18,13
2025-06-11 01:00:00,6035.9,6036.78,6035.53,6036.78,35
2025-06-11 01:01:00,6036.65,6037.15,6036.03,6036.53,39
2025-06-11 01:02:00,6036.53,6036.78,6035.9,6036.4,19
2025-06-11 01:03:00,6036.53,6036.53,6035.65,6035.78,18
2025-06-11 01:04:00,6035.65,6035.78,6035.4,6035.65,9
2025-06-11 01:05:00,6035.65,6035.9,6035.15,6035.9,13
2025-06-11 01:06:00,6035.9,6036.78,6035.9,6036.65,13
2025-06-11 01:07:00,6036.78,6037.28,6036.4,6036.65,28
2025-06-11 01:08:00,6036.78,6036.9,6036.78,6036.9,6
2025-06-11 01:09:00,6036.78,6036.78,6035.53,6036.4,13
2025-06-11 01:10:00,6036.28,6036.53,6035.78,6036.53,9
2025-06-11 01:11:00,6036.53,6037.15,6035.78,6035.9,19
2025-06-11 01:12:00,6035.9,6036.28,6035.65,6036.03,11
2025-06-11 01:13:00,6036.03,6036.28,6035.9,6036.03,10
2025-06-11 01:14:00,6035.9,6036.15,6035.9,6036.03,8
2025-06-11 01:15:00,6036.03,6036.53,6036.03,6036.4,3
2025-06-11 01:16:00,6036.28,6036.78,6036.28,6036.78,8
2025-06-11 01:17:00,6036.78,6037.03,6036.4,6037.03,9
2025-06-11 01:18:00,6037.03,6037.03,6036.28,6036.4,7
2025-06-11 01:19:00,6036.4,6036.53,6036.28,6036.53,6
2025-06-11 01:20:00,6036.28,6036.53,6036.03,6036.53,5
2025-06-11 01:21:00,6036.53,6036.9,6036.28,6036.28,6
2025-06-11 01:22:00,6036.28,6036.28,6035.78,6036.03,6
2025-06-11 01:23:00,6036.03,6036.03,6035.28,6035.78,5
2025-06-11 01:24:00,6035.78,6036.28,6035.78,6036.28,5
2025-06-11 01:25:00,6036.28,6037.03,6036.03,6037.03,7
2025-06-11 01:26:00,6037.28,6037.78,6037.15,6037.53,15
2025-06-11 01:27:00,6037.28,6037.78,6037.28,6037.78,11
2025-06-11 01:28:00,6037.78,6037.78,6036.03,6036.15,15
2025-06-11 01:29:00,6036.15,6036.4,6035.53,6035.53,12
2025-06-11 01:30:00,6035.53,6035.53,6035.03,6035.28,19
2025-06-11 01:31:00,6035.53,6035.53,6035.03,6035.28,10
2025-06-11 01:32:00,6035.28,6035.28,6034.28,6035.03,12
2025-06-11 01:33:00,6034.9,6034.9,6034.65,6034.78,6
2025-06-11 01:34:00,6034.78,6035.28,6034.65,6035.28,11
2025-06-11 01:35:00,6035.28,6035.53,6035.28,6035.53,12
2025-06-11 01:36:00,6035.53,6035.53,6035.28,6035.53,3
2025-06-11 01:37:00,6035.53,6035.78,6035.53,6035.78,2
2025-06-11 01:38:00,6035.53,6036.28,6035.53,6035.53,13
2025-06-11 01:39:00,6035.53,6035.53,6035.28,6035.53,3
2025-06-11 01:40:00,6035.53,6036.78,6035.4,6036.78,11
2025-06-11 01:41:00,6036.78,6036.78,6036.78,6036.78,1
2025-06-11 01:42:00,6036.78,6037.03,6036.78,6036.78,5
2025-06-11 01:43:00,6036.78,6036.78,6036.28,6036.28,3
2025-06-11 01:44:00,6036.15,6036.28,6036.03,6036.28,4
2025-06-11 01:45:00,6036.4,6036.53,6036.28,6036.53,5
2025-06-11 01:46:00,6036.53,6036.53,6036.03,6036.28,5
2025-06-11 01:47:00,6036.28,6036.28,6036.03,6036.03,2
2025-06-11 01:48:00,6036.03,6036.03,6035.78,6035.78,2
2025-06-11 01:49:00,6035.78,6036.03,6035.78,6036.03,6
2025-06-11 01:50:00,6036.03,6036.03,6035.78,6035.9,9
2025-06-11 01:51:00,6035.9,6036.28,6035.9,6036.28,3
2025-06-11 01:52:00,6036.28,6036.53,6036.03,6036.53,4
2025-06-11 01:53:00,6036.53,6040.53,6036.53,6039.28,51
2025-06-11 01:54:00,6039.28,6042.53,6039.03,6041.4,100
2025-06-11 01:55:00,6041.4,6042.28,6041.03,6041.65,41
2025-06-11 01:56:00,6041.65,6042.53,6041.53,6042.28,16
2025-06-11 01:57:00,6042.28,6043.03,6041.03,6041.53,36
2025-06-11 01:58:00,6041.78,6042.28,6041.4,6041.78,25
2025-06-11 01:59:00,6041.53,6041.78,6041.03,6041.03,22
2025-06-11 02:00:00,6041.03,6041.03,6038.28,6038.53,32
2025-06-11 02:01:00,6038.65,6038.65,6036.78,6037.53,36
2025-06-11 02:02:00,6037.53,6037.9,6037.28,6037.4,25
2025-06-11 02:03:00,6037.4,6037.53,6034.28,6034.28,31
2025-06-11 02:04:00,6034.28,6035.28,6034.28,6034.28,26
2025-06-11 02:05:00,6034.28,6035.03,6034.03,6035.03,7
2025-06-11 02:06:00,6035.03,6035.03,6031.53,6032.28,65
2025-06-11 02:07:00,6032.4,6033.03,6032.28,6032.9,33
2025-06-11 02:08:00,6032.78,6033.15,6029.78,6030.03,71
2025-06-11 02:09:00,6030.03,6031.53,6027.65,6029.03,79
2025-06-11 02:10:00,6028.9,6033.78,6027.78,6031.9,102
2025-06-11 02:11:00,6032.03,6035.15,6031.28,6033.78,75
2025-06-11 02:12:00,6033.78,6038.53,6033.53,6037.28,116
2025-06-11 02:13:00,6037.15,6038.28,6036.53,6038.28,73
2025-06-11 02:14:00,6038.28,6039.28,6037.78,6037.9,48
2025-06-11 02:15:00,6037.9,6041.53,6037.78,6040.53,45
2025-06-11 02:16:00,6040.53,6040.78,6039.65,6040.78,29
2025-06-11 02:17:00,6040.78,6047.53,6040.53,6046.03,75
2025-06-11 02:18:00,6045.9,6046.15,6041.78,6041.78,91
2025-06-11 02:19:00,6041.78,6043.28,6041.78,6043.03,54
2025-06-11 02:20:00,6042.78,6043.03,6041.53,6042.28,37
2025-06-11 02:21:00,6042.28,6042.78,6041.78,6042.78,21
2025-06-11 02:22:00,6042.78,6044.03,6042.53,6042.78,31
2025-06-11 02:23:00,6042.78,6043.28,6039.78,6040.28,41
2025-06-11 02:24:00,6040.28,6040.53,6039.28,6039.78,24
2025-06-11 02:25:00,6039.78,6040.9,6039.78,6040.78,23
2025-06-11 02:26:00,6040.78,6040.78,6039.9,6040.78,20
2025-06-11 02:27:00,6040.65,6040.78,6039.53,6040.78,19
2025-06-11 02:28:00,6041.03,6041.53,6040.53,6041.53,21
2025-06-11 02:29:00,6041.53,6042.4,6041.03,6041.53,22
2025-06-11 02:30:00,6041.53,6041.78,6041.03,6041.03,19
2025-06-11 02:31:00,6041.03,6041.03,6040.28,6040.53,19
2025-06-11 02:32:00,6040.53,6040.78,6040.03,6040.53,11
2025-06-11 02:33:00,6040.53,6041.03,6040.28,6041.03,17
