date,open,high,low,close,volume,volume
2024-11-15 04:00:00,20785.8,20788.0,20779.9,20787.7,647,0
2024-11-15 04:05:00,20788.0,20790.7,20782.4,20790.1,615,0
2024-11-15 04:10:00,20789.6,20794.0,20787.6,20793.3,567,0
2024-11-15 04:15:00,20793.4,20798.2,20790.8,20797.4,538,0
2024-11-15 04:20:00,20797.6,20806.7,20793.3,20804.8,611,0
2024-11-15 04:25:00,20804.7,20806.0,20799.0,20802.6,552,0
2024-11-15 04:30:00,20802.8,20803.8,20797.0,20803.3,532,0
2024-11-15 04:35:00,20803.1,20811.1,20802.3,20807.8,533,0
2024-11-15 04:40:00,20807.7,20810.0,20805.2,20807.1,548,0
2024-11-15 04:45:00,20806.9,20807.5,20801.1,20804.4,505,0
2024-11-15 04:50:00,20804.6,20810.6,20804.0,20810.5,448,0
2024-11-15 04:55:00,20810.4,20810.8,20805.4,20809.6,442,0
2024-11-15 05:00:00,20809.6,20810.5,20798.3,20805.5,514,0
2024-11-15 05:05:00,20805.7,20808.8,20803.3,20806.8,445,0
2024-11-15 05:10:00,20806.7,20818.1,20805.3,20814.1,508,0
2024-11-15 05:15:00,20813.8,20815.5,20807.8,20810.9,416,0
2024-11-15 05:20:00,20811.1,20815.9,20810.5,20815.9,447,0
2024-11-15 05:25:00,20815.7,20819.1,20812.6,20816.1,415,0
2024-11-15 05:30:00,20815.6,20815.9,20806.4,20812.3,529,0
2024-11-15 05:35:00,20812.1,20818.2,20812.0,20817.4,506,0
2024-11-15 05:40:00,20817.3,20818.4,20811.4,20812.7,328,0
2024-11-15 05:45:00,20812.4,20814.2,20806.4,20811.0,397,0
2024-11-15 05:50:00,20811.6,20811.6,20799.4,20803.8,458,0
2024-11-15 05:55:00,20804.0,20804.5,20799.0,20800.9,320,0
2024-11-15 06:00:00,20800.4,20803.9,20791.3,20793.9,433,0
2024-11-15 06:05:00,20794.2,20797.3,20790.0,20791.8,382,0
2024-11-15 06:10:00,20792.3,20796.7,20790.9,20792.4,325,0
2024-11-15 06:15:00,20792.8,20796.8,20786.3,20795.5,374,0
2024-11-15 06:20:00,20795.4,20801.0,20795.3,20800.4,345,0
2024-11-15 06:25:00,20800.3,20805.6,20797.9,20805.6,341,0
2024-11-15 06:30:00,20805.4,20806.6,20801.3,20802.8,377,0
2024-11-15 06:35:00,20803.1,20805.4,20797.4,20800.4,358,0
2024-11-15 06:40:00,20800.9,20802.8,20798.8,20801.9,213,0
2024-11-15 06:45:00,20801.5,20801.9,20797.9,20799.6,249,0
2024-11-15 06:50:00,20799.4,20806.3,20797.9,20806.3,265,0
2024-11-15 06:55:00,20806.2,20814.1,20805.6,20814.1,359,0
2024-11-15 07:00:00,20813.6,20821.6,20812.0,20820.4,509,0
2024-11-15 07:05:00,20820.1,20821.9,20813.8,20816.9,485,0
2024-11-15 07:10:00,20816.6,20820.2,20814.7,20818.4,424,0
2024-11-15 07:15:00,20817.8,20823.8,20815.4,20821.2,375,0
2024-11-15 07:20:00,20821.4,20821.7,20815.2,20816.4,357,0
2024-11-15 07:25:00,20816.7,20821.3,20815.7,20817.8,399,0
2024-11-15 07:30:00,20817.7,20819.4,20810.4,20811.4,443,0
2024-11-15 07:35:00,20811.9,20814.2,20807.1,20808.2,370,0
2024-11-15 07:40:00,20807.9,20808.1,20797.1,20799.9,377,0
2024-11-15 07:45:00,20800.4,20800.8,20793.1,20795.1,453,0
2024-11-15 07:50:00,20795.6,20797.8,20789.6,20793.6,409,0
2024-11-15 07:55:00,20793.9,20795.0,20791.0,20794.5,331,0
2024-11-15 08:00:00,20794.4,20794.6,20784.0,20789.0,486,0
2024-11-15 08:05:00,20788.8,20790.6,20764.5,20767.5,649,0
2024-11-15 08:10:00,20767.2,20771.0,20756.9,20764.4,643,0
2024-11-15 08:15:00,20764.3,20772.0,20763.5,20767.0,554,0
2024-11-15 08:20:00,20766.8,20767.0,20737.0,20738.0,675,0
2024-11-15 08:25:00,20736.2,20738.7,20726.0,20727.6,947,0
2024-11-15 08:30:00,20726.7,20743.5,20726.7,20742.3,928,0
2024-11-15 08:35:00,20742.5,20759.9,20740.5,20759.8,724,0
2024-11-15 08:40:00,20759.3,20760.2,20748.8,20753.0,541,0
2024-11-15 08:45:00,20753.3,20758.8,20749.5,20754.6,440,0
2024-11-15 08:50:00,20754.5,20765.1,20753.2,20764.8,368,0
2024-11-15 08:55:00,20764.9,20765.4,20760.7,20764.2,374,0
2024-11-15 09:00:00,20763.6,20769.8,20760.1,20763.5,582,0
2024-11-15 09:05:00,20763.3,20769.3,20752.7,20755.9,533,0
2024-11-15 09:10:00,20756.0,20760.8,20753.0,20760.0,426,0
2024-11-15 09:15:00,20760.3,20767.9,20759.3,20764.0,464,0
2024-11-15 09:20:00,20765.5,20765.5,20749.3,20751.8,497,0
2024-11-15 09:25:00,20751.9,20760.4,20740.9,20756.4,628,0
2024-11-15 09:30:00,20756.5,20761.2,20750.1,20755.8,544,0
2024-11-15 09:35:00,20755.5,20758.9,20748.5,20751.0,558,0
2024-11-15 09:40:00,20751.3,20753.0,20736.3,20749.9,636,0
2024-11-15 09:45:00,20750.7,20752.4,20740.0,20742.8,459,0
2024-11-15 09:50:00,20743.0,20748.4,20740.5,20745.5,495,0
2024-11-15 09:55:00,20746.4,20746.4,20735.8,20738.9,670,0
2024-11-15 10:00:00,20739.3,20754.0,20739.2,20745.4,1114,0
2024-11-15 10:05:00,20745.6,20748.2,20713.9,20716.5,1114,0
2024-11-15 10:10:00,20715.4,20724.3,20708.8,20722.3,1097,0
2024-11-15 10:15:00,20722.0,20734.7,20716.0,20725.3,954,0
2024-11-15 10:20:00,20725.5,20725.5,20695.5,20704.0,1101,0
2024-11-15 10:25:00,20703.2,20704.2,20689.9,20690.4,1042,0
2024-11-15 10:30:00,20690.0,20715.5,20689.3,20708.5,1061,0
2024-11-15 10:35:00,20708.3,20721.7,20708.3,20713.7,835,0
2024-11-15 10:40:00,20713.2,20724.8,20711.7,20720.5,810,0
2024-11-15 10:45:00,20720.3,20728.4,20716.2,20716.7,756,0
2024-11-15 10:50:00,20716.9,20734.1,20711.8,20731.4,865,0
2024-11-15 10:55:00,20731.2,20731.2,20724.8,20729.1,597,0
2024-11-15 11:00:00,20730.2,20734.3,20718.2,20720.9,712,0
2024-11-15 11:05:00,20720.7,20729.1,20717.6,20719.8,791,0
2024-11-15 11:10:00,20720.3,20725.7,20713.1,20714.4,699,0
2024-11-15 11:15:00,20714.8,20721.0,20705.9,20715.1,850,0
2024-11-15 11:20:00,20714.9,20722.1,20713.7,20722.1,596,0
2024-11-15 11:25:00,20722.0,20726.7,20718.1,20719.1,610,0
2024-11-15 11:30:00,20719.0,20719.2,20711.4,20718.1,622,0
2024-11-15 11:35:00,20717.9,20731.2,20715.2,20727.7,567,0
2024-11-15 11:40:00,20727.5,20731.7,20724.2,20727.4,506,0
2024-11-15 11:45:00,20727.5,20727.7,20715.9,20716.8,513,0
2024-11-15 11:50:00,20717.0,20717.7,20707.5,20717.7,621,0
2024-11-15 11:55:00,20716.9,20719.1,20709.9,20717.5,585,0
2024-11-15 12:00:00,20717.4,20725.1,20714.2,20722.4,641,0
2024-11-15 12:05:00,20722.3,20725.5,20719.1,20725.0,495,0
2024-11-15 12:10:00,20724.9,20725.2,20712.9,20713.7,553,0
2024-11-15 12:15:00,20713.5,20717.3,20709.4,20709.4,608,0
2024-11-15 12:20:00,20709.5,20720.6,20703.9,20720.4,600,0
2024-11-15 12:25:00,20720.1,20726.2,20718.2,20725.5,404,0
2024-11-15 12:30:00,20725.1,20725.8,20715.9,20725.1,684,0
2024-11-15 12:35:00,20724.7,20725.3,20717.5,20719.6,486,0
2024-11-15 12:40:00,20719.5,20723.0,20714.8,20719.3,415,0
2024-11-15 12:45:00,20719.0,20725.8,20718.7,20725.3,348,0
2024-11-15 12:50:00,20725.6,20728.5,20718.4,20719.8,462,0
2024-11-15 12:55:00,20719.5,20725.7,20719.3,20724.4,406,0
2024-11-15 13:00:00,20724.3,20733.7,20721.5,20733.4,428,0
2024-11-15 13:05:00,20733.2,20745.9,20732.1,20743.6,633,0
2024-11-15 13:10:00,20743.7,20753.0,20739.6,20750.3,572,0
2024-11-15 13:15:00,20750.2,20751.7,20745.7,20748.2,490,0
2024-11-15 13:20:00,20748.3,20750.3,20743.3,20745.8,441,0
2024-11-15 13:25:00,20745.9,20750.7,20745.5,20749.4,440,0
2024-11-15 13:30:00,20748.9,20748.9,20740.1,20743.2,635,0
2024-11-15 13:35:00,20744.1,20749.7,20742.9,20747.5,520,0
2024-11-15 13:40:00,20747.2,20747.2,20737.9,20739.7,425,0
2024-11-15 13:45:00,20739.3,20745.2,20739.2,20741.2,429,0
2024-11-15 13:50:00,20741.0,20744.4,20736.7,20742.6,434,0
2024-11-15 13:55:00,20742.7,20743.9,20739.0,20741.2,406,0
2024-11-15 14:00:00,20740.7,20746.4,20736.0,20744.8,638,0
2024-11-15 14:05:00,20744.3,20761.6,20743.1,20757.1,559,0
2024-11-15 14:10:00,20757.2,20757.2,20751.4,20756.8,468,0
2024-11-15 14:15:00,20756.3,20759.2,20742.6,20743.1,507,0
2024-11-15 14:20:00,20743.2,20749.2,20732.7,20738.8,569,0
2024-11-15 14:25:00,20738.6,20745.7,20735.9,20745.5,639,0
2024-11-15 14:30:00,20745.2,20748.2,20738.2,20746.4,486,0
2024-11-15 14:35:00,20746.3,20747.7,20740.2,20746.5,398,0
2024-11-15 14:40:00,20746.6,20753.3,20746.0,20747.1,491,0
2024-11-15 14:45:00,20747.0,20751.8,20743.4,20751.8,457,0
2024-11-15 14:50:00,20751.5,20758.8,20750.6,20751.3,435,0
2024-11-15 14:55:00,20751.4,20763.2,20751.0,20758.8,553,0
2024-11-15 15:00:00,20758.7,20760.6,20751.8,20752.4,671,0
2024-11-15 15:05:00,20752.2,20755.7,20740.6,20740.6,671,0
2024-11-15 15:10:00,20740.9,20750.3,20740.9,20743.2,776,0
2024-11-15 15:15:00,20743.7,20745.2,20728.8,20730.1,708,0
2024-11-15 15:20:00,20729.8,20737.1,20723.4,20724.1,777,0
2024-11-15 15:25:00,20723.6,20736.7,20723.1,20729.7,716,0
2024-11-15 15:30:00,20727.8,20748.9,20699.6,20712.5,1482,0
2024-11-15 15:35:00,20713.2,20718.2,20703.1,20706.1,1313,0
2024-11-15 15:40:00,20706.2,20727.0,20702.0,20712.2,1424,0
2024-11-15 15:45:00,20712.5,20722.4,20710.2,20718.3,1238,0
2024-11-15 15:50:00,20718.1,20718.8,20704.5,20710.6,1204,0
2024-11-15 15:55:00,20710.9,20713.9,20705.1,20709.9,896,0
2024-11-15 16:00:00,20710.0,20716.3,20700.5,20703.1,983,0
2024-11-15 16:05:00,20704.2,20710.0,20697.6,20697.7,875,0
2024-11-15 16:10:00,20698.1,20702.6,20690.3,20692.2,908,0
2024-11-15 16:15:00,20692.3,20695.8,20664.0,20671.5,1168,0
2024-11-15 16:20:00,20671.7,20677.2,20662.6,20664.7,1321,0
2024-11-15 16:25:00,20664.3,20673.5,20651.3,20660.1,1792,0
2024-11-15 16:30:00,20660.6,20671.3,20631.5,20632.0,2502,0
2024-11-15 16:35:00,20632.3,20632.3,20594.5,20598.5,2372,0
2024-11-15 16:40:00,20598.1,20627.5,20585.2,20600.2,2405,0
2024-11-15 16:45:00,20599.5,20643.5,20587.7,20640.6,2297,0
2024-11-15 16:50:00,20640.2,20642.8,20610.0,20610.3,2246,0
2024-11-15 16:55:00,20610.5,20618.3,20577.3,20589.0,2231,0
2024-11-15 17:00:00,20588.8,20594.9,20568.5,20569.0,2328,0
2024-11-15 17:05:00,20569.2,20584.5,20540.8,20542.0,2257,0
2024-11-15 17:10:00,20542.2,20555.2,20519.7,20528.2,2281,0
2024-11-15 17:15:00,20527.9,20547.4,20500.5,20509.4,2248,0
2024-11-15 17:20:00,20508.8,20513.9,20480.9,20492.2,2329,0
2024-11-15 17:25:00,20492.0,20508.8,20487.0,20487.0,2261,0
2024-11-15 17:30:00,20487.2,20506.1,20484.7,20493.5,2164,0
2024-11-15 17:35:00,20493.3,20501.0,20465.5,20488.5,2266,0
2024-11-15 17:40:00,20488.3,20497.5,20468.1,20480.8,2133,0
2024-11-15 17:45:00,20480.4,20499.5,20457.7,20467.1,2174,0
2024-11-15 17:50:00,20467.2,20505.7,20454.8,20458.1,2127,0
2024-11-15 17:55:00,20457.8,20466.3,20441.0,20460.1,1996,0
2024-11-15 18:00:00,20460.0,20468.4,20445.0,20446.7,1998,0
2024-11-15 18:05:00,20446.8,20460.7,20431.7,20433.0,1947,0
2024-11-15 18:10:00,20432.7,20461.4,20432.5,20452.1,1977,0
2024-11-15 18:15:00,20452.6,20475.7,20450.9,20469.9,1928,0
2024-11-15 18:20:00,20470.1,20477.0,20458.6,20474.5,1827,0
2024-11-15 18:25:00,20475.0,20485.3,20469.3,20481.2,1734,0
2024-11-15 18:30:00,20481.5,20492.2,20471.4,20471.9,1760,0
2024-11-15 18:35:00,20471.4,20471.7,20445.2,20449.2,1788,0
2024-11-15 18:40:00,20448.7,20452.0,20420.2,20436.6,1897,0
2024-11-15 18:45:00,20436.4,20455.9,20427.9,20435.4,1956,0
2024-11-15 18:50:00,20436.2,20439.8,20416.0,20428.5,1738,0
2024-11-15 18:55:00,20428.6,20429.3,20382.7,20396.9,1915,0
2024-11-15 19:00:00,20397.4,20408.1,20391.1,20395.7,1835,0
2024-11-15 19:05:00,20395.6,20397.9,20376.9,20392.0,1795,0
2024-11-15 19:10:00,20392.3,20398.4,20381.6,20397.6,1698,0
2024-11-15 19:15:00,20397.9,20405.6,20385.8,20401.4,1744,0
2024-11-15 19:20:00,20401.0,20409.8,20386.3,20392.6,1660,0
2024-11-15 19:25:00,20392.9,20399.7,20383.4,20396.7,1668,0
2024-11-15 19:30:00,20396.4,20405.0,20383.3,20399.6,1617,0
2024-11-15 19:35:00,20399.5,20401.1,20384.1,20396.2,1668,0
2024-11-15 19:40:00,20395.9,20408.1,20381.4,20405.2,1541,0
2024-11-15 19:45:00,20405.4,20415.4,20393.6,20396.1,1589,0
2024-11-15 19:50:00,20396.3,20396.3,20349.2,20357.2,1930,0
2024-11-15 19:55:00,20357.0,20389.8,20356.0,20386.3,1613,0
2024-11-15 20:00:00,20386.1,20393.4,20371.8,20375.8,1805,0
2024-11-15 20:05:00,20375.9,20385.2,20365.8,20382.6,1690,0
2024-11-15 20:10:00,20382.8,20382.8,20366.1,20369.8,1778,0
2024-11-15 20:15:00,20370.1,20386.8,20362.1,20369.6,1726,0
2024-11-15 20:20:00,20369.8,20380.8,20352.5,20359.9,1617,0
2024-11-15 20:25:00,20359.4,20382.7,20357.4,20376.7,1529,0
2024-11-15 20:30:00,20376.4,20376.4,20352.6,20353.3,1683,0
2024-11-15 20:35:00,20352.1,20366.8,20349.3,20365.9,1587,0
2024-11-15 20:40:00,20366.1,20368.2,20345.4,20348.9,1439,0
2024-11-15 20:45:00,20349.7,20350.6,20320.7,20323.7,1803,0
2024-11-15 20:50:00,20324.0,20335.7,20320.5,20328.1,1624,0
2024-11-15 20:55:00,20328.3,20332.5,20308.0,20331.4,1742,0
2024-11-15 21:00:00,20331.6,20351.1,20330.8,20341.1,1636,0
2024-11-15 21:05:00,20341.3,20361.9,20335.4,20347.2,1561,0
2024-11-15 21:10:00,20346.9,20354.0,20331.9,20339.2,1490,0
2024-11-15 21:15:00,20338.7,20351.2,20335.7,20339.4,1383,0
2024-11-15 21:20:00,20339.7,20344.4,20329.2,20335.9,1368,0
2024-11-15 21:25:00,20335.7,20338.7,20322.2,20324.0,1354,0
2024-11-15 21:30:00,20324.4,20337.4,20323.2,20329.9,1391,0
2024-11-15 21:35:00,20329.6,20344.2,20326.0,20338.7,1268,0
2024-11-15 21:40:00,20338.9,20382.0,20338.7,20380.6,1576,0
2024-11-15 21:45:00,20380.5,20395.7,20369.5,20378.5,1761,0
2024-11-15 21:50:00,20378.7,20386.5,20344.1,20347.3,1556,0
2024-11-15 21:55:00,20347.1,20364.8,20345.8,20363.1,1487,0
2024-11-15 22:00:00,20362.3,20385.2,20359.7,20384.2,1616,0
2024-11-15 22:05:00,20383.4,20395.9,20361.3,20364.3,1700,0
2024-11-15 22:10:00,20364.5,20382.9,20363.8,20376.2,1481,0
2024-11-15 22:15:00,20376.7,20399.7,20374.7,20391.4,1553,0
2024-11-15 22:20:00,20391.2,20403.4,20376.6,20381.1,1558,0
2024-11-15 22:25:00,20380.8,20392.3,20376.9,20383.3,1501,0
2024-11-15 22:30:00,20383.1,20397.8,20375.6,20385.6,1585,0
2024-11-15 22:35:00,20385.3,20391.4,20377.9,20381.1,1425,0
2024-11-15 22:40:00,20381.7,20388.1,20354.5,20357.5,1666,0
2024-11-15 22:45:00,20357.8,20375.5,20356.3,20366.6,1635,0
2024-11-15 22:50:00,20366.7,20407.8,20365.5,20403.5,1960,0
2024-11-15 22:55:00,20404.0,20415.0,20387.1,20392.5,2164,0
2024-11-15 23:00:00,20393.1,20424.1,20392.7,20412.2,1434,0
2024-11-15 23:05:00,20412.5,20413.3,20404.1,20406.2,804,0
2024-11-15 23:10:00,20406.0,20408.0,20398.0,20399.8,672,0
2024-11-15 23:15:00,20399.5,20406.9,20399.3,20405.7,317,0
2024-11-15 23:20:00,20404.9,20406.4,20396.4,20397.2,313,0
2024-11-15 23:25:00,20397.7,20398.2,20392.7,20394.4,270,0
2024-11-15 23:30:00,20394.2,20398.0,20393.9,20396.7,251,0
2024-11-15 23:35:00,20396.4,20401.2,20396.4,20400.2,269,0
2024-11-15 23:40:00,20399.9,20401.7,20395.9,20396.7,260,0
2024-11-15 23:45:00,20397.2,20404.1,20397.2,20402.9,265,0
2024-11-15 23:50:00,20402.7,20406.2,20398.9,20405.0,213,0
2024-11-15 23:55:00,20405.2,20407.0,20404.2,20404.4,151,0
2024-11-18 01:00:00,20395.8,20430.9,20379.6,20427.0,952,0
2024-11-18 01:05:00,20427.9,20449.3,20423.4,20443.5,696,0
2024-11-18 01:10:00,20443.6,20446.7,20438.6,20441.8,390,0
2024-11-18 01:15:00,20441.7,20444.8,20435.7,20440.6,442,0
2024-11-18 01:20:00,20440.5,20444.0,20437.3,20440.4,255,0
2024-11-18 01:25:00,20440.8,20454.4,20440.7,20453.8,445,0
2024-11-18 01:30:00,20453.3,20458.1,20451.1,20452.9,426,0
2024-11-18 01:35:00,20453.1,20454.6,20447.9,20449.7,298,0
2024-11-18 01:40:00,20449.8,20456.2,20448.0,20456.2,250,0
2024-11-18 01:45:00,20455.0,20457.3,20452.4,20455.8,279,0
2024-11-18 01:50:00,20455.7,20461.3,20454.8,20460.3,302,0
2024-11-18 01:55:00,20460.2,20470.9,20460.0,20470.7,499,0
2024-11-18 02:00:00,20470.6,20474.3,20463.3,20473.3,712,0
2024-11-18 02:05:00,20473.5,20483.2,20471.5,20482.6,577,0
2024-11-18 02:10:00,20482.7,20490.4,20478.4,20489.0,551,0
2024-11-18 02:15:00,20488.9,20490.3,20485.1,20489.4,470,0
2024-11-18 02:20:00,20489.1,20497.1,20488.3,20496.7,389,0
2024-11-18 02:25:00,20496.6,20507.4,20496.5,20504.3,507,0
2024-11-18 02:30:00,20504.1,20504.2,20496.0,20498.6,416,0
2024-11-18 02:35:00,20498.5,20502.1,20492.0,20497.1,445,0
2024-11-18 02:40:00,20497.2,20499.6,20493.0,20493.9,350,0
2024-11-18 02:45:00,20493.7,20508.8,20491.7,20503.4,548,0
2024-11-18 02:50:00,20503.6,20523.3,20501.8,20522.9,655,0
2024-11-18 02:55:00,20523.3,20532.1,20518.3,20530.8,568,0
2024-11-18 03:00:00,20531.0,20532.3,20523.4,20523.4,517,0
2024-11-18 03:05:00,20523.2,20527.9,20520.3,20521.0,656,0
2024-11-18 03:10:00,20520.8,20522.0,20511.9,20514.9,565,0
2024-11-18 03:15:00,20514.8,20528.7,20513.4,20524.1,627,0
2024-11-18 03:20:00,20524.3,20528.4,20518.8,20525.4,495,0
2024-11-18 03:25:00,20525.2,20531.8,20524.4,20528.5,433,0
2024-11-18 03:30:00,20528.6,20532.6,20527.0,20529.5,568,0
2024-11-18 03:35:00,20529.6,20532.0,20520.4,20522.1,537,0
2024-11-18 03:40:00,20522.4,20527.1,20519.2,20519.5,587,0
2024-11-18 03:45:00,20519.2,20519.9,20507.1,20510.7,701,0
2024-11-18 03:50:00,20510.5,20517.2,20509.3,20511.8,546,0
2024-11-18 03:55:00,20512.0,20515.9,20509.2,20512.1,454,0
2024-11-18 04:00:00,20512.3,20513.4,20496.1,20501.2,733,0
2024-11-18 04:05:00,20501.5,20510.2,20501.3,20509.8,626,0
2024-11-18 04:10:00,20510.1,20519.8,20507.0,20518.9,602,0
2024-11-18 04:15:00,20519.4,20526.7,20518.0,20525.0,596,0
2024-11-18 04:20:00,20524.8,20527.5,20518.6,20519.1,479,0
2024-11-18 04:25:00,20519.2,20524.0,20518.3,20519.5,447,0
2024-11-18 04:30:00,20519.3,20523.4,20514.1,20515.7,422,0
2024-11-18 04:35:00,20516.0,20529.3,20515.4,20528.2,534,0
2024-11-18 04:40:00,20528.3,20528.9,20524.7,20525.0,341,0
2024-11-18 04:45:00,20524.7,20528.9,20524.4,20526.5,339,0
2024-11-18 04:50:00,20526.7,20530.0,20524.3,20525.4,307,0
2024-11-18 04:55:00,20525.3,20531.0,20524.7,20531.0,354,0
2024-11-18 05:00:00,20531.3,20541.8,20531.3,20541.7,550,0
2024-11-18 05:05:00,20541.2,20543.4,20535.9,20536.9,403,0
2024-11-18 05:10:00,20536.8,20536.9,20532.4,20532.8,324,0
2024-11-18 05:15:00,20532.9,20533.2,20527.2,20527.7,372,0
2024-11-18 05:20:00,20528.2,20529.8,20523.4,20525.5,378,0
2024-11-18 05:25:00,20526.3,20531.0,20523.5,20525.2,369,0
2024-11-18 05:30:00,20525.0,20533.0,20522.4,20532.6,385,0
2024-11-18 05:35:00,20532.2,20535.5,20526.9,20528.8,311,0
2024-11-18 05:40:00,20528.9,20532.0,20523.7,20523.9,264,0
2024-11-18 05:45:00,20524.0,20529.2,20523.9,20528.0,316,0
2024-11-18 05:50:00,20527.9,20532.5,20527.5,20529.9,304,0
2024-11-18 05:55:00,20530.0,20534.9,20529.7,20533.2,238,0
2024-11-18 06:00:00,20533.2,20537.9,20533.0,20535.9,333,0
2024-11-18 06:05:00,20536.0,20539.2,20532.5,20537.0,259,0
2024-11-18 06:10:00,20537.3,20540.0,20536.7,20539.8,212,0
2024-11-18 06:15:00,20539.7,20541.2,20536.0,20539.3,241,0
2024-11-18 06:20:00,20539.4,20541.7,20536.7,20538.3,205,0
2024-11-18 06:25:00,20538.5,20546.1,20538.4,20540.5,244,0
2024-11-18 06:30:00,20540.6,20545.1,20539.1,20545.1,219,0
2024-11-18 06:35:00,20544.7,20547.0,20542.4,20546.1,248,0
2024-11-18 06:40:00,20545.6,20551.1,20544.5,20549.1,282,0
2024-11-18 06:45:00,20549.0,20556.3,20548.6,20555.0,315,0
2024-11-18 06:50:00,20555.4,20559.2,20555.0,20555.9,260,0
2024-11-18 06:55:00,20555.7,20556.7,20551.2,20551.8,224,0
2024-11-18 07:00:00,20552.2,20554.3,20548.3,20552.4,405,0
2024-11-18 07:05:00,20553.2,20559.5,20548.9,20553.3,350,0
2024-11-18 07:10:00,20553.4,20554.4,20543.0,20543.0,419,0
2024-11-18 07:15:00,20543.2,20545.9,20539.0,20544.7,402,0
2024-11-18 07:20:00,20544.4,20545.9,20540.2,20544.5,300,0
