date,open,high,low,close,volume,volume
2025-05-06 18:25:00,3397.22,3397.27,3395.49,3396.51,885,0
2025-05-06 18:30:00,3396.51,3399.55,3395.64,3398.64,1096,0
2025-05-06 18:35:00,3398.63,3399.67,3395.35,3396.23,1086,0
2025-05-06 18:40:00,3396.25,3396.59,3395.03,3396.27,971,0
2025-05-06 18:45:00,3396.28,3397.14,3393.81,3395.73,895,0
2025-05-06 18:50:00,3395.75,3396.96,3393.67,3393.74,831,0
2025-05-06 18:55:00,3393.74,3396.48,3392.95,3394.99,865,0
2025-05-06 19:00:00,3394.99,3397.98,3394.58,3397.28,881,0
2025-05-06 19:05:00,3397.33,3398.91,3397.16,3398.41,838,0
2025-05-06 19:10:00,3398.48,3399.05,3395.71,3396.58,1160,0
2025-05-06 19:15:00,3396.58,3398.35,3395.23,3396.7,1155,0
2025-05-06 19:20:00,3396.72,3402.38,3396.19,3402.35,1370,0
2025-05-06 19:25:00,3402.35,3404.59,3401.54,3403.88,1376,0
2025-05-06 19:30:00,3403.88,3404.97,3401.99,3404.79,1220,0
2025-05-06 19:35:00,3404.79,3407.64,3403.77,3404.68,1222,0
2025-05-06 19:40:00,3404.68,3407.76,3402.65,3407.76,991,0
2025-05-06 19:45:00,3407.81,3409.98,3407.54,3408.61,1044,0
2025-05-06 19:50:00,3408.68,3411.5,3408.67,3410.5,860,0
2025-05-06 19:55:00,3410.5,3410.8,3406.14,3408.69,1059,0
2025-05-06 20:00:00,3408.69,3410.62,3407.12,3408.92,1043,0
2025-05-06 20:05:00,3408.94,3412.81,3408.71,3412.37,981,0
2025-05-06 20:10:00,3412.37,3412.93,3410.07,3410.5,914,0
2025-05-06 20:15:00,3410.62,3415.86,3409.91,3414.86,1006,0
2025-05-06 20:20:00,3414.88,3417.29,3414.25,3415.29,1167,0
2025-05-06 20:25:00,3415.34,3416.54,3413.97,3414.65,1288,0
2025-05-06 20:30:00,3414.65,3417.21,3414.13,3414.43,1178,0
2025-05-06 20:35:00,3414.45,3416.28,3412.52,3416.01,888,0
2025-05-06 20:40:00,3416.0,3417.66,3415.51,3416.69,690,0
2025-05-06 20:45:00,3416.57,3416.61,3414.74,3415.81,659,0
2025-05-06 20:50:00,3415.81,3416.05,3412.03,3412.86,787,0
2025-05-06 20:55:00,3412.71,3415.49,3412.71,3413.87,860,0
