date,open,high,low,close,volume,volume
2024-11-15 03:20:00,5931.5,5932.5,5930.2,5930.2,109,0
2024-11-15 03:25:00,5930.5,5931.0,5929.0,5930.8,131,0
2024-11-15 03:30:00,5931.0,5931.5,5929.7,5930.7,124,0
2024-11-15 03:35:00,5930.9,5931.7,5930.0,5931.6,98,0
2024-11-15 03:40:00,5931.5,5931.7,5928.7,5929.7,144,0
2024-11-15 03:45:00,5929.6,5931.0,5929.4,5930.3,107,0
2024-11-15 03:50:00,5930.1,5930.1,5929.0,5930.0,91,0
2024-11-15 03:55:00,5930.0,5930.8,5929.2,5929.9,119,0
2024-11-15 04:00:00,5929.8,5930.0,5928.7,5929.6,88,0
2024-11-15 04:05:00,5929.3,5929.6,5928.6,5929.3,63,0
2024-11-15 04:10:00,5929.6,5930.1,5928.5,5929.6,67,0
2024-11-15 04:15:00,5929.8,5930.1,5929.1,5930.1,65,0
2024-11-15 04:20:00,5930.2,5931.8,5929.3,5931.5,95,0
2024-11-15 04:25:00,5931.2,5931.5,5930.5,5931.3,75,0
2024-11-15 04:30:00,5931.1,5932.1,5930.5,5932.1,98,0
2024-11-15 04:35:00,5932.0,5934.1,5931.8,5933.3,50,0
2024-11-15 04:40:00,5933.0,5933.6,5932.8,5933.3,100,0
2024-11-15 04:45:00,5933.1,5933.2,5932.1,5932.6,57,0
2024-11-15 04:50:00,5932.6,5933.6,5932.6,5933.3,62,0
2024-11-15 04:55:00,5933.6,5933.6,5932.6,5933.4,44,0
2024-11-15 05:00:00,5933.5,5933.6,5931.6,5933.1,94,0
2024-11-15 05:05:00,5933.3,5934.1,5932.8,5933.3,117,0
2024-11-15 05:10:00,5933.0,5935.1,5933.0,5934.3,78,0
2024-11-15 05:15:00,5934.2,5934.5,5933.7,5934.3,72,0
2024-11-15 05:20:00,5934.5,5935.3,5934.3,5935.3,61,0
2024-11-15 05:25:00,5935.2,5936.0,5934.9,5935.6,47,0
2024-11-15 05:30:00,5935.5,5935.5,5933.7,5935.0,68,0
2024-11-15 05:35:00,5935.2,5936.2,5934.8,5936.1,81,0
2024-11-15 05:40:00,5936.0,5936.1,5934.9,5935.1,45,0
2024-11-15 05:45:00,5934.9,5935.6,5934.4,5935.1,52,0
2024-11-15 05:50:00,5935.4,5935.4,5933.1,5933.6,52,0
2024-11-15 05:55:00,5933.4,5933.9,5932.4,5932.9,44,0
2024-11-15 06:00:00,5933.1,5933.4,5930.9,5931.3,94,0
2024-11-15 06:05:00,5931.5,5932.0,5930.4,5930.7,86,0
2024-11-15 06:10:00,5930.8,5931.3,5930.3,5930.9,63,0
2024-11-15 06:15:00,5931.1,5932.0,5929.8,5931.8,53,0
2024-11-15 06:20:00,5931.7,5933.4,5931.7,5933.4,45,0
2024-11-15 06:25:00,5933.1,5934.6,5932.6,5934.6,64,0
2024-11-15 06:30:00,5934.4,5934.9,5933.3,5933.6,88,0
2024-11-15 06:35:00,5933.7,5933.8,5932.2,5932.8,65,0
2024-11-15 06:40:00,5933.1,5933.1,5932.3,5932.6,36,0
2024-11-15 06:45:00,5932.4,5932.4,5931.9,5932.0,34,0
2024-11-15 06:50:00,5931.9,5933.1,5931.6,5933.1,47,0
2024-11-15 06:55:00,5933.3,5934.1,5932.9,5934.1,39,0
2024-11-15 07:00:00,5933.9,5935.8,5933.8,5935.6,62,0
2024-11-15 07:05:00,5935.8,5936.1,5934.1,5934.8,55,0
2024-11-15 07:10:00,5934.7,5935.4,5934.6,5935.1,52,0
2024-11-15 07:15:00,5935.0,5936.6,5934.9,5936.4,31,0
2024-11-15 07:20:00,5936.1,5936.3,5935.1,5935.5,43,0
2024-11-15 07:25:00,5935.6,5936.4,5935.1,5935.3,41,0
2024-11-15 07:30:00,5935.6,5935.6,5933.3,5933.6,67,0
2024-11-15 07:35:00,5933.8,5934.1,5932.6,5932.6,44,0
2024-11-15 07:40:00,5932.4,5932.6,5930.8,5931.1,36,0
2024-11-15 07:45:00,5931.1,5931.3,5930.1,5930.4,45,0
2024-11-15 07:50:00,5930.1,5930.6,5929.1,5929.6,64,0
2024-11-15 07:55:00,5929.8,5929.8,5929.1,5929.8,54,0
2024-11-15 08:00:00,5929.6,5929.8,5928.3,5928.6,78,0
2024-11-15 08:05:00,5928.8,5928.8,5925.2,5925.6,139,0
2024-11-15 08:10:00,5925.7,5925.9,5922.4,5923.4,116,0
2024-11-15 08:15:00,5923.6,5924.9,5923.4,5924.2,85,0
2024-11-15 08:20:00,5924.0,5924.2,5919.2,5919.2,124,0
2024-11-15 08:25:00,5918.9,5919.4,5916.2,5916.7,217,0
2024-11-15 08:30:00,5916.4,5918.9,5916.4,5918.4,217,0
2024-11-15 08:35:00,5918.2,5923.9,5918.2,5923.9,140,0
2024-11-15 08:40:00,5924.2,5924.2,5921.4,5921.7,91,0
2024-11-15 08:45:00,5921.5,5922.8,5921.0,5921.5,79,0
2024-11-15 08:50:00,5921.6,5922.8,5921.3,5922.8,77,0
2024-11-15 08:55:00,5922.6,5923.1,5922.3,5922.8,54,0
2024-11-15 09:00:00,5922.7,5923.1,5921.5,5921.7,105,0
2024-11-15 09:05:00,5921.5,5922.8,5919.2,5919.9,163,0
2024-11-15 09:10:00,5920.2,5920.8,5919.5,5920.8,82,0
2024-11-15 09:15:00,5921.0,5922.0,5920.1,5921.0,104,0
2024-11-15 09:20:00,5921.2,5921.2,5918.8,5919.3,103,0
2024-11-15 09:25:00,5919.5,5920.2,5917.0,5919.2,171,0
2024-11-15 09:30:00,5919.3,5919.9,5917.7,5918.7,134,0
2024-11-15 09:35:00,5918.8,5919.4,5917.4,5918.0,153,0
2024-11-15 09:40:00,5918.2,5919.2,5915.9,5919.2,164,0
2024-11-15 09:45:00,5919.3,5919.4,5917.0,5917.3,85,0
2024-11-15 09:50:00,5917.5,5918.2,5916.0,5916.7,140,0
2024-11-15 09:55:00,5916.5,5916.7,5914.7,5915.2,184,0
2024-11-15 10:00:00,5915.4,5918.4,5915.4,5917.2,304,0
2024-11-15 10:05:00,5917.4,5917.7,5910.9,5911.4,263,0
2024-11-15 10:10:00,5911.2,5912.2,5909.2,5911.6,276,0
2024-11-15 10:15:00,5911.4,5915.9,5910.2,5913.9,221,0
2024-11-15 10:20:00,5913.7,5913.7,5908.9,5910.2,262,0
2024-11-15 10:25:00,5909.9,5910.1,5905.2,5905.2,271,0
2024-11-15 10:30:00,5904.9,5910.8,5904.8,5909.4,258,0
2024-11-15 10:35:00,5909.7,5910.9,5909.3,5910.7,146,0
2024-11-15 10:40:00,5910.4,5913.9,5910.4,5913.2,153,0
2024-11-15 10:45:00,5912.9,5915.0,5912.2,5913.0,138,0
2024-11-15 10:50:00,5912.7,5915.5,5911.5,5915.0,153,0
2024-11-15 10:55:00,5914.7,5917.2,5914.2,5917.0,157,0
2024-11-15 11:00:00,5917.2,5917.5,5914.7,5915.2,186,0
2024-11-15 11:05:00,5915.0,5915.9,5914.0,5914.8,136,0
2024-11-15 11:10:00,5915.0,5915.8,5913.2,5913.2,156,0
2024-11-15 11:15:00,5913.5,5914.5,5911.7,5914.2,183,0
2024-11-15 11:20:00,5914.5,5915.0,5914.0,5914.9,74,0
2024-11-15 11:25:00,5914.9,5915.4,5914.4,5914.4,85,0
2024-11-15 11:30:00,5914.1,5914.3,5913.1,5914.3,102,0
2024-11-15 11:35:00,5914.2,5916.8,5914.0,5916.1,60,0
2024-11-15 11:40:00,5915.8,5916.3,5915.1,5915.3,99,0
2024-11-15 11:45:00,5915.1,5915.1,5913.3,5913.6,71,0
2024-11-15 11:50:00,5913.5,5913.5,5911.6,5913.5,106,0
2024-11-15 11:55:00,5913.4,5913.6,5912.3,5913.1,106,0
2024-11-15 12:00:00,5912.8,5914.8,5912.6,5914.5,94,0
2024-11-15 12:05:00,5914.3,5915.1,5913.8,5915.1,77,0
2024-11-15 12:10:00,5914.8,5914.9,5912.4,5912.8,85,0
2024-11-15 12:15:00,5913.0,5913.4,5911.3,5911.3,101,0
2024-11-15 12:20:00,5911.5,5913.5,5910.3,5913.5,100,0
2024-11-15 12:25:00,5913.3,5914.9,5913.3,5914.4,60,0
2024-11-15 12:30:00,5914.4,5914.7,5912.0,5914.6,130,0
2024-11-15 12:35:00,5914.5,5914.7,5913.3,5913.9,53,0
2024-11-15 12:40:00,5913.7,5914.1,5912.8,5913.4,50,0
2024-11-15 12:45:00,5913.6,5915.2,5913.4,5915.2,19,0
2024-11-15 12:50:00,5915.4,5916.1,5914.3,5914.4,49,0
2024-11-15 12:55:00,5914.6,5915.6,5914.6,5915.4,37,0
2024-11-15 13:00:00,5915.6,5916.7,5915.1,5916.7,29,0
2024-11-15 13:05:00,5916.6,5919.6,5916.6,5918.3,106,0
2024-11-15 13:10:00,5918.1,5919.9,5917.8,5919.4,63,0
2024-11-15 13:15:00,5919.1,5919.6,5919.0,5919.4,57,0
2024-11-15 13:20:00,5919.1,5919.6,5918.7,5919.4,50,0
2024-11-15 13:25:00,5919.2,5920.4,5919.2,5920.1,46,0
2024-11-15 13:30:00,5919.9,5919.9,5918.7,5919.3,106,0
2024-11-15 13:35:00,5919.5,5920.6,5919.3,5920.5,71,0
2024-11-15 13:40:00,5920.4,5920.4,5919.1,5919.4,55,0
2024-11-15 13:45:00,5919.3,5920.2,5919.1,5919.6,64,0
2024-11-15 13:50:00,5919.9,5920.3,5918.9,5919.9,58,0
2024-11-15 13:55:00,5919.8,5920.4,5919.4,5919.7,75,0
2024-11-15 14:00:00,5919.4,5920.6,5919.2,5920.4,79,0
2024-11-15 14:05:00,5920.3,5922.6,5920.1,5922.4,49,0
2024-11-15 14:10:00,5922.7,5923.2,5922.2,5923.2,46,0
2024-11-15 14:15:00,5923.4,5923.7,5920.6,5920.8,69,0
2024-11-15 14:20:00,5921.1,5921.9,5918.8,5919.8,58,0
2024-11-15 14:25:00,5920.1,5921.8,5919.5,5921.8,78,0
2024-11-15 14:30:00,5921.5,5921.8,5920.3,5921.6,58,0
2024-11-15 14:35:00,5921.6,5922.4,5920.9,5922.4,54,0
2024-11-15 14:40:00,5922.1,5923.1,5922.1,5922.1,35,0
2024-11-15 14:45:00,5921.9,5922.9,5921.4,5922.9,48,0
2024-11-15 14:50:00,5923.1,5924.7,5923.0,5923.4,63,0
2024-11-15 14:55:00,5923.9,5926.6,5923.9,5925.3,62,0
2024-11-15 15:00:00,5925.2,5925.6,5924.1,5924.5,94,0
2024-11-15 15:05:00,5924.3,5925.0,5922.3,5922.3,96,0
2024-11-15 15:10:00,5922.4,5924.3,5922.2,5922.7,155,0
2024-11-15 15:15:00,5923.0,5923.0,5921.0,5921.0,101,0
2024-11-15 15:20:00,5921.3,5923.3,5920.7,5920.7,99,0
2024-11-15 15:25:00,5921.0,5923.3,5920.9,5921.2,110,0
2024-11-15 15:30:00,5920.9,5926.4,5916.1,5917.7,741,0
2024-11-15 15:35:00,5918.0,5918.7,5915.5,5916.2,353,0
2024-11-15 15:40:00,5916.5,5921.2,5915.5,5918.2,295,0
2024-11-15 15:45:00,5918.5,5921.0,5918.2,5920.0,251,0
2024-11-15 15:50:00,5919.7,5920.0,5917.2,5918.2,197,0
2024-11-15 15:55:00,5918.5,5918.5,5916.7,5917.2,136,0
2024-11-15 16:00:00,5917.0,5918.7,5916.2,5916.3,131,0
2024-11-15 16:05:00,5916.5,5917.3,5915.4,5915.4,78,0
2024-11-15 16:10:00,5915.5,5916.6,5915.4,5915.4,93,0
2024-11-15 16:15:00,5915.5,5916.3,5910.7,5912.0,158,0
2024-11-15 16:20:00,5911.9,5913.7,5910.2,5910.5,194,0
2024-11-15 16:25:00,5909.7,5914.2,5909.0,5911.0,308,0
2024-11-15 16:30:00,5910.7,5916.0,5906.2,5906.2,675,0
2024-11-15 16:35:00,5906.0,5908.7,5903.7,5907.0,495,0
2024-11-15 16:40:00,5907.2,5912.5,5904.0,5907.0,605,0
2024-11-15 16:45:00,5906.7,5915.0,5904.7,5914.5,616,0
2024-11-15 16:50:00,5914.2,5914.2,5906.7,5906.7,590,0
2024-11-15 16:55:00,5907.0,5908.0,5899.0,5901.0,538,0
2024-11-15 17:00:00,5900.7,5901.2,5893.0,5893.5,578,0
2024-11-15 17:05:00,5893.7,5897.2,5887.5,5888.0,521,0
2024-11-15 17:10:00,5887.7,5891.7,5885.2,5889.0,572,0
2024-11-15 17:15:00,5889.2,5893.0,5884.5,5888.0,539,0
2024-11-15 17:20:00,5887.7,5888.0,5880.5,5881.7,513,0
2024-11-15 17:25:00,5882.0,5886.0,5880.7,5881.7,534,0
2024-11-15 17:30:00,5881.5,5884.5,5879.5,5881.7,537,0
2024-11-15 17:35:00,5881.2,5883.0,5876.5,5880.5,548,0
2024-11-15 17:40:00,5880.2,5882.2,5876.7,5881.3,485,0
2024-11-15 17:45:00,5881.0,5886.3,5879.0,5880.7,589,0
2024-11-15 17:50:00,5881.0,5889.7,5877.2,5878.5,510,0
2024-11-15 17:55:00,5878.2,5880.0,5874.0,5878.0,374,0
2024-11-15 18:00:00,5877.7,5880.0,5875.3,5875.5,381,0
2024-11-15 18:05:00,5875.4,5880.3,5875.2,5875.8,410,0
2024-11-15 18:10:00,5875.5,5885.2,5875.5,5879.4,409,0
2024-11-15 18:15:00,5879.2,5886.2,5878.9,5884.2,381,0
2024-11-15 18:20:00,5884.1,5884.7,5880.2,5884.0,403,0
2024-11-15 18:25:00,5884.3,5886.8,5882.3,5886.3,321,0
2024-11-15 18:30:00,5885.8,5887.5,5881.5,5881.7,399,0
2024-11-15 18:35:00,5881.5,5881.7,5875.7,5876.3,417,0
2024-11-15 18:40:00,5876.0,5877.0,5871.2,5874.7,417,0
2024-11-15 18:45:00,5874.6,5881.0,5872.7,5876.4,450,0
2024-11-15 18:50:00,5876.6,5877.4,5873.5,5876.7,385,0
2024-11-15 18:55:00,5876.5,5877.0,5868.4,5871.2,410,0
2024-11-15 19:00:00,5871.2,5872.9,5868.5,5869.2,365,0
2024-11-15 19:05:00,5869.7,5869.7,5865.7,5867.8,371,0
2024-11-15 19:10:00,5867.5,5870.0,5866.0,5870.0,315,0
2024-11-15 19:15:00,5869.8,5871.5,5866.8,5870.5,340,0
2024-11-15 19:20:00,5870.7,5872.8,5867.3,5868.5,382,0
2024-11-15 19:25:00,5868.8,5869.3,5866.1,5867.8,321,0
2024-11-15 19:30:00,5867.6,5868.0,5863.0,5867.0,314,0
2024-11-15 19:35:00,5866.5,5867.8,5863.7,5866.0,317,0
2024-11-15 19:40:00,5866.1,5869.6,5863.3,5869.1,307,0
2024-11-15 19:45:00,5869.3,5871.3,5865.8,5866.8,274,0
2024-11-15 19:50:00,5867.0,5867.0,5859.5,5861.7,484,0
2024-11-15 19:55:00,5861.4,5868.7,5861.2,5867.7,325,0
2024-11-15 20:00:00,5868.0,5869.3,5864.5,5865.2,361,0
2024-11-15 20:05:00,5865.5,5867.5,5863.2,5866.8,366,0
2024-11-15 20:10:00,5866.3,5866.8,5863.8,5865.0,330,0
2024-11-15 20:15:00,5865.2,5869.8,5863.8,5865.7,352,0
2024-11-15 20:20:00,5865.6,5869.8,5863.0,5864.5,307,0
2024-11-15 20:25:00,5864.4,5868.6,5864.0,5867.1,284,0
2024-11-15 20:30:00,5866.8,5866.8,5861.3,5861.5,309,0
2024-11-15 20:35:00,5861.3,5865.3,5860.8,5865.0,292,0
2024-11-15 20:40:00,5865.1,5865.3,5860.3,5861.9,237,0
2024-11-15 20:45:00,5862.1,5862.1,5855.7,5856.5,389,0
2024-11-15 20:50:00,5856.2,5859.0,5855.7,5857.0,303,0
2024-11-15 20:55:00,5857.3,5858.3,5851.5,5858.0,346,0
2024-11-15 21:00:00,5858.3,5861.2,5855.7,5857.3,288,0
2024-11-15 21:05:00,5857.5,5863.3,5856.3,5860.3,261,0
2024-11-15 21:10:00,5860.0,5862.1,5857.8,5859.4,244,0
2024-11-15 21:15:00,5859.1,5861.1,5857.6,5858.1,239,0
2024-11-15 21:20:00,5857.9,5859.1,5855.9,5857.1,218,0
2024-11-15 21:25:00,5856.9,5857.6,5853.4,5854.1,232,0
2024-11-15 21:30:00,5854.4,5856.6,5853.3,5854.3,223,0
2024-11-15 21:35:00,5854.1,5857.6,5854.1,5855.9,185,0
2024-11-15 21:40:00,5856.1,5866.2,5855.9,5865.4,310,0
2024-11-15 21:45:00,5865.2,5871.2,5863.4,5865.7,360,0
2024-11-15 21:50:00,5865.9,5867.4,5857.5,5858.3,288,0
2024-11-15 21:55:00,5858.0,5863.5,5858.0,5863.0,249,0
2024-11-15 22:00:00,5862.8,5868.0,5862.2,5867.8,327,0
2024-11-15 22:05:00,5867.5,5871.5,5864.0,5865.2,297,0
2024-11-15 22:10:00,5865.0,5869.8,5865.0,5868.6,199,0
2024-11-15 22:15:00,5868.3,5874.8,5867.3,5872.0,331,0
2024-11-15 22:20:00,5872.3,5875.8,5868.2,5869.0,333,0
2024-11-15 22:25:00,5868.7,5870.5,5866.5,5866.8,295,0
2024-11-15 22:30:00,5867.0,5870.7,5865.0,5868.2,321,0
2024-11-15 22:35:00,5868.3,5870.3,5867.0,5867.5,260,0
2024-11-15 22:40:00,5867.8,5868.9,5861.2,5862.2,336,0
2024-11-15 22:45:00,5862.0,5866.2,5862.0,5863.8,315,0
2024-11-15 22:50:00,5864.5,5875.2,5863.7,5873.9,430,0
2024-11-15 22:55:00,5874.2,5876.4,5868.7,5870.9,645,0
2024-11-15 23:00:00,5871.4,5879.7,5871.4,5874.9,273,0
2024-11-15 23:05:00,5875.2,5876.4,5874.6,5875.7,80,0
2024-11-15 23:10:00,5875.5,5876.0,5874.0,5874.7,54,0
2024-11-15 23:15:00,5874.8,5876.3,5874.8,5876.1,44,0
2024-11-15 23:20:00,5875.8,5876.1,5874.3,5874.6,29,0
2024-11-15 23:25:00,5874.8,5874.9,5873.9,5874.6,18,0
2024-11-15 23:30:00,5874.4,5874.9,5873.9,5874.1,14,0
2024-11-15 23:35:00,5874.6,5875.1,5874.4,5874.6,18,0
2024-11-15 23:40:00,5874.4,5874.9,5874.1,5874.1,10,0
2024-11-15 23:45:00,5874.4,5875.4,5874.1,5874.6,24,0
2024-11-15 23:50:00,5874.9,5874.9,5873.6,5874.6,24,0
2024-11-15 23:55:00,5874.9,5875.1,5874.4,5874.4,6,0
2024-11-18 01:00:00,5870.4,5876.5,5866.5,5875.9,409,0
2024-11-18 01:05:00,5876.0,5878.5,5874.2,5877.7,231,0
2024-11-18 01:10:00,5878.2,5878.2,5876.4,5876.5,109,0
2024-11-18 01:15:00,5876.7,5876.9,5875.2,5875.7,93,0
2024-11-18 01:20:00,5875.8,5876.6,5875.6,5875.9,37,0
2024-11-18 01:25:00,5876.1,5877.6,5876.1,5877.5,70,0
2024-11-18 01:30:00,5877.4,5877.8,5876.8,5876.9,71,0
2024-11-18 01:35:00,5876.8,5876.9,5875.6,5875.9,59,0
2024-11-18 01:40:00,5875.8,5876.9,5875.6,5876.9,48,0
2024-11-18 01:45:00,5876.7,5876.9,5876.2,5876.8,36,0
2024-11-18 01:50:00,5876.7,5877.7,5876.7,5877.4,38,0
2024-11-18 01:55:00,5877.7,5878.9,5877.4,5878.9,82,0
2024-11-18 02:00:00,5879.1,5879.3,5877.6,5878.8,118,0
2024-11-18 02:05:00,5878.6,5881.1,5878.6,5881.1,62,0
2024-11-18 02:10:00,5881.3,5882.6,5879.8,5881.6,59,0
2024-11-18 02:15:00,5881.3,5882.4,5880.8,5882.1,86,0
2024-11-18 02:20:00,5882.3,5883.4,5882.1,5883.4,66,0
2024-11-18 02:25:00,5883.3,5885.6,5883.3,5884.2,88,0
2024-11-18 02:30:00,5884.1,5884.3,5882.3,5882.8,92,0
2024-11-18 02:35:00,5883.0,5883.3,5881.8,5882.6,76,0
2024-11-18 02:40:00,5882.7,5882.9,5882.1,5882.4,57,0
2024-11-18 02:45:00,5882.2,5885.3,5882.2,5884.3,98,0
2024-11-18 02:50:00,5884.5,5887.1,5884.1,5886.8,104,0
2024-11-18 02:55:00,5886.6,5888.5,5885.8,5888.0,94,0
2024-11-18 03:00:00,5887.8,5888.3,5887.1,5887.1,54,0
2024-11-18 03:05:00,5886.9,5888.3,5886.9,5887.3,71,0
2024-11-18 03:10:00,5887.1,5887.3,5885.8,5886.3,100,0
2024-11-18 03:15:00,5886.2,5888.4,5886.1,5887.8,76,0
2024-11-18 03:20:00,5887.9,5888.4,5886.9,5887.9,50,0
2024-11-18 03:25:00,5887.9,5888.7,5887.7,5887.9,42,0
2024-11-18 03:30:00,5888.2,5888.4,5887.4,5888.2,59,0
2024-11-18 03:35:00,5888.1,5888.2,5886.9,5887.1,68,0
2024-11-18 03:40:00,5886.9,5888.1,5886.9,5887.1,113,0
2024-11-18 03:45:00,5887.3,5887.3,5885.3,5885.8,90,0
2024-11-18 03:50:00,5885.6,5886.8,5885.5,5886.1,61,0
2024-11-18 03:55:00,5886.3,5886.9,5885.9,5886.4,44,0
2024-11-18 04:00:00,5886.2,5886.4,5883.3,5883.8,72,0
2024-11-18 04:05:00,5884.0,5884.8,5883.8,5884.6,63,0
2024-11-18 04:10:00,5884.4,5886.3,5884.1,5886.3,88,0
2024-11-18 04:15:00,5886.1,5887.1,5886.1,5886.9,50,0
2024-11-18 04:20:00,5887.1,5887.6,5885.9,5885.9,56,0
2024-11-18 04:25:00,5885.9,5886.9,5885.7,5885.7,44,0
2024-11-18 04:30:00,5885.9,5886.2,5884.6,5884.9,47,0
2024-11-18 04:35:00,5885.1,5886.9,5884.9,5886.6,66,0
2024-11-18 04:40:00,5886.9,5886.9,5885.9,5885.9,38,0
2024-11-18 04:45:00,5886.1,5886.4,5885.7,5885.9,43,0
2024-11-18 04:50:00,5885.8,5886.7,5885.7,5885.7,49,0
2024-11-18 04:55:00,5885.9,5886.4,5885.6,5886.4,39,0
2024-11-18 05:00:00,5886.7,5887.4,5885.9,5887.4,51,0
2024-11-18 05:05:00,5887.4,5887.4,5886.4,5886.7,36,0
2024-11-18 05:10:00,5886.6,5886.7,5885.8,5885.9,42,0
2024-11-18 05:15:00,5885.7,5885.9,5885.2,5885.2,25,0
2024-11-18 05:20:00,5885.4,5885.4,5884.7,5884.9,38,0
2024-11-18 05:25:00,5884.7,5885.7,5884.7,5884.9,26,0
2024-11-18 05:30:00,5885.2,5885.9,5884.4,5885.7,78,0
2024-11-18 05:35:00,5885.6,5886.6,5885.4,5885.7,43,0
2024-11-18 05:40:00,5885.8,5886.4,5884.7,5884.7,31,0
2024-11-18 05:45:00,5884.9,5885.4,5884.7,5885.2,42,0
2024-11-18 05:50:00,5884.9,5885.2,5884.6,5884.9,50,0
2024-11-18 05:55:00,5885.1,5885.9,5884.9,5885.7,29,0
2024-11-18 06:00:00,5885.9,5886.7,5885.9,5886.4,36,0
2024-11-18 06:05:00,5886.2,5886.7,5885.7,5886.1,56,0
2024-11-18 06:10:00,5886.4,5886.9,5886.1,5886.7,25,0
2024-11-18 06:15:00,5886.9,5886.9,5886.2,5886.4,25,0
2024-11-18 06:20:00,5886.6,5886.9,5886.4,5886.7,12,0
2024-11-18 06:25:00,5886.9,5887.4,5886.7,5886.9,52,0
2024-11-18 06:30:00,5887.1,5887.2,5886.4,5887.2,23,0
2024-11-18 06:35:00,5887.1,5887.4,5886.7,5887.2,30,0
2024-11-18 06:40:00,5886.9,5888.2,5886.9,5887.9,26,0
2024-11-18 06:45:00,5888.2,5889.4,5887.9,5889.1,50,0
2024-11-18 06:50:00,5889.4,5889.9,5888.7,5888.9,14,0
2024-11-18 06:55:00,5888.8,5888.9,5888.4,5888.7,39,0
2024-11-18 07:00:00,5888.9,5888.9,5888.2,5888.7,20,0
2024-11-18 07:05:00,5888.9,5888.9,5888.1,5888.2,45,0
2024-11-18 07:10:00,5888.1,5888.2,5886.6,5886.6,70,0
2024-11-18 07:15:00,5886.4,5886.9,5886.1,5886.7,36,0
2024-11-18 07:20:00,5886.9,5886.9,5885.9,5886.6,34,0
