timestamp,action,price
2025-06-30 15:40:00,SELL,3288.44
2025-06-30 16:00:00,BUY,3283.8
2025-06-30 22:10:00,SELL,3303.05
2025-07-01 01:00:00,BUY,3303.86
2025-07-01 15:45:00,SELL,3354.44
2025-07-02 04:35:00,BUY,3332.13
2025-07-02 08:30:00,SELL,3339.95
2025-07-02 09:20:00,BUY,3334.6
2025-07-02 12:30:00,SELL,3340.89
2025-07-02 15:00:00,BUY,3341.9
2025-07-02 15:35:00,SELL,3346.58
2025-07-02 17:10:00,BUY,3334.64
2025-07-02 19:15:00,SELL,3347.08
2025-07-03 14:50:00,BUY,3345.51
2025-07-03 15:30:00,SELL,3328.11
2025-07-03 15:35:00,BUY,3320.0
2025-07-03 16:35:00,SELL,3332.97
2025-07-03 17:50:00,BUY,3324.96
2025-07-04 13:50:00,SELL,3336.25
2025-07-04 15:35:00,BUY,3333.35
2025-07-04 16:30:00,SELL,3334.35
2025-07-07 04:15:00,BUY,3312.57
2025-07-07 05:05:00,SELL,3314.03
2025-07-07 05:45:00,BUY,3306.78
2025-07-07 08:55:00,SELL,3313.23
2025-07-07 10:10:00,BUY,3310.99
2025-07-07 10:15:00,SELL,3311.32
2025-07-07 10:55:00,BUY,3302.13
2025-07-07 11:35:00,SELL,3310.61
2025-07-07 13:15:00,BUY,3309.1
2025-07-08 02:45:00,SELL,3336.38
2025-07-08 04:15:00,BUY,3331.76
2025-07-08 09:55:00,SELL,3335.63
2025-07-08 12:55:00,BUY,3321.99
2025-07-08 14:35:00,SELL,3321.29
2025-07-08 14:40:00,BUY,3320.87
2025-07-08 15:00:00,SELL,3327.16
2025-07-08 19:15:00,BUY,3298.32
2025-07-09 03:10:00,SELL,3304.9
2025-07-09 05:40:00,BUY,3294.27
2025-07-09 08:05:00,SELL,3297.32
2025-07-09 08:25:00,BUY,3292.21
2025-07-09 10:15:00,SELL,3293.45
2025-07-09 11:15:00,BUY,3286.62
2025-07-09 12:20:00,SELL,3289.83
2025-07-09 14:30:00,BUY,3285.99
2025-07-09 15:35:00,SELL,3294.07
2025-07-09 16:30:00,BUY,3298.18
2025-07-10 04:40:00,SELL,3324.17
2025-07-10 07:05:00,BUY,3315.85
2025-07-10 10:05:00,SELL,3328.51
2025-07-10 10:55:00,BUY,3320.96
2025-07-10 14:30:00,SELL,3327.77
2025-07-10 14:55:00,BUY,3320.32
2025-07-10 15:55:00,SELL,3323.61
2025-07-10 17:00:00,BUY,3314.21
2025-07-11 03:45:00,SELL,3334.07
2025-07-11 04:15:00,BUY,3326.09
2025-07-11 09:20:00,SELL,3342.85
2025-07-11 10:05:00,BUY,3331.71
2025-07-11 16:05:00,SELL,3357.41
2025-07-11 16:50:00,BUY,3353.68
2025-07-11 18:00:00,SELL,3363.29
2025-07-11 23:25:00,BUY,3354.31
2025-07-14 01:25:00,SELL,3370.46
2025-07-14 08:30:00,BUY,3357.11
2025-07-14 08:45:00,SELL,3357.17
2025-07-14 08:50:00,BUY,3356.5
2025-07-14 10:35:00,SELL,3371.5
2025-07-14 12:35:00,BUY,3365.25
2025-07-14 13:10:00,SELL,3373.97
2025-07-14 15:55:00,BUY,3349.94
2025-07-14 16:25:00,SELL,3355.3
2025-07-14 17:35:00,BUY,3343.83
2025-07-15 08:40:00,SELL,3364.06
2025-07-15 14:20:00,BUY,3358.73
2025-07-15 15:45:00,SELL,3353.93
2025-07-15 16:35:00,BUY,3336.48
2025-07-15 17:35:00,SELL,3350.01
2025-07-15 18:40:00,BUY,3331.35
2025-07-16 15:20:00,SELL,3336.09
2025-07-16 16:55:00,BUY,3326.75
2025-07-16 18:25:00,SELL,3363.35
2025-07-16 18:55:00,BUY,3343.25
2025-07-16 21:30:00,SELL,3353.82
2025-07-17 03:30:00,BUY,3344.02
2025-07-17 10:05:00,SELL,3335.51
2025-07-17 10:45:00,BUY,3325.98
2025-07-17 12:50:00,SELL,3325.69
2025-07-17 12:55:00,BUY,3325.46
2025-07-17 13:35:00,SELL,3330.75
2025-07-17 15:50:00,BUY,3311.59
2025-07-18 09:30:00,SELL,3339.05
2025-07-18 14:40:00,BUY,3355.71
2025-07-18 15:25:00,SELL,3357.91
2025-07-18 16:55:00,BUY,3355.48
2025-07-21 07:10:00,SELL,3351.11
2025-07-21 13:15:00,BUY,3366.19
2025-07-21 17:45:00,SELL,3397.88
2025-07-22 04:45:00,BUY,3387.94
2025-07-22 16:20:00,SELL,3413.35
